    -0.06139700    -0.02751000    -2.93098200
    -0.10628800     0.16490200    -2.92363400
    -0.33998000    -0.00856100    -2.91628600
    -0.25380700    -0.30994100    -2.90893800
     0.05658100    -0.40378700    -2.90159000
     0.33343400    -0.22300200    -2.89424200
     0.40242400     0.10468900    -2.88689400
     0.23680500     0.39918900    -2.87954600
    -0.07782300     0.52837500    -2.87219700
    -0.41004300     0.44777700    -2.86484900
    -0.64136800     0.19419000    -2.85750100
    -0.70147000    -0.14490500    -2.85015300
    -0.57868800    -0.46766400    -2.84280500
    -0.31182200    -0.68808100    -2.83545700
     0.02855200    -0.75456600    -2.82810900
     0.71752600     0.25433300    -2.79871700
     0.55187900     0.56167800    -2.79136900
    -0.40879400     0.81700200    -2.76932500
    -0.71187000     0.64139300    -2.76197600
    -0.92871200     0.36602000    -2.75462800
    -1.03102200     0.03056800    -2.74728000
    -1.00723700    -0.31952200    -2.73993200
    -0.86248800    -0.63936600    -2.73258400
    -0.61652400    -0.89010500    -2.72523600
    -0.30014800    -1.04301400    -2.71788800
     0.98245800     0.47017700    -2.66645200
    -1.06499800     0.73004800    -2.61501500
    -1.24788000     0.42829700    -2.60766700
    -1.34065200     0.08780200    -2.60031900
    -1.33713000    -0.26514800    -2.59297100
    -1.23849700    -0.60411400    -2.58562300
    -1.05285100    -0.90444800    -2.57827500
    -0.79429400    -1.14497000    -2.57092700
    -0.48166800    -1.30929500    -2.56357900
    -0.13703300    -1.38674400    -2.55623100
    -1.49515900     0.59264200    -2.42396500
    -1.60763300     0.25710000    -2.41661700
    -1.64214200    -0.09512800    -2.40926900
    -1.59742100    -0.44623100    -2.40192100
    -1.47616200    -0.77877600    -2.39457300
    -1.28476200    -1.07655400    -2.38722500
    -1.03290300    -1.32533000    -2.37987700
    -0.73299700    -1.51346200    -2.37252900
    -0.39951400    -1.63238000    -2.36518100
    -1.72879800     0.72126200    -2.20352300
    -1.84930600     0.38795500    -2.19617500
    -0.90757300    -1.71529600    -2.14473900
    -0.57985500    -1.85050700    -2.13739100
    -0.08590800    -1.44055000    -2.56545200
    -0.16794000    -1.88556600    -2.37514600
    -0.39507800    -2.02805900    -2.15664800
    -0.16085900    -2.29391400    -2.14959900
     0.11884800    -2.51141900    -2.14255100
     2.26385600     0.76631700    -2.02272900
    -0.47938900    -2.30410600    -1.90290700
    -0.22600900    -2.55219300    -1.89585900
     0.06502000    -2.75481400    -1.88881100
     0.38556600    -2.90650000    -1.88176200
     2.83570700     0.52026100    -1.76898900
    -0.50417700    -2.57567700    -1.62097300
    -0.23245900    -2.80383800    -1.61392500
     0.07068500    -2.98821500    -1.60687700
     0.39822200    -3.12464500    -1.59982800
     0.74259800    -3.21009100    -1.59278000
     1.09591900    -3.24269600    -1.58573200
     3.21117300     0.29090200    -1.48705500
     3.01880400     0.58911300    -1.48000600
    -0.29059100    -2.96672900    -1.31084600
     0.01565700    -3.14616900    -1.30379800
     0.34418500    -3.28055000    -1.29674900
     0.68838700    -3.36723800    -1.28970100
     1.04137300    -3.40456500    -1.28265300
     1.39610200    -3.39184900    -1.27560400
     1.74552500    -3.32940600    -1.26855600
     3.59962900    -0.32129000    -1.19102400
     3.49992300     0.01940800    -1.18397600
     3.35403100     0.34303300    -1.17692800
     3.16480600     0.64338700    -1.16987900
     1.50710900    -3.50188400    -0.95138000
     1.85411600    -3.42671300    -0.94433200
     2.18793400    -3.30575000    -0.93728400
     2.50256700    -3.14121000    -0.93023500
     2.79237800    -2.93608000    -0.92318700
     3.70872100    -1.45251400    -0.88794500
     3.76265500    -1.10156200    -0.88089700
     3.76944200    -0.74655300    -0.87384900
     3.72899500    -0.39378900    -0.86680000
     3.64206600    -0.04951700    -0.85975200
     2.02095500    -3.45827700    -0.60601200
     2.34754000    -3.31876800    -0.59896300
     2.65323900    -3.13802000    -0.59191500
     2.93288400    -2.91911200    -0.58486600
     3.18175700    -2.66576200    -0.57781800
     3.39566300    -2.38226900    -0.57077000
     3.57100400    -2.07343100    -0.56372100
     3.70483700    -1.74447000    -0.55667300
     3.79492200    -1.40094100    -0.54962500
     3.83975800    -1.04863700    -0.54257600
     2.47498300    -3.29274800    -0.25359400
     2.77191200    -3.09781400    -0.24654600
     3.04141700    -2.86643800    -0.23949800
     3.27905600    -2.60243900    -0.23244900
     3.48091700    -2.31017000    -0.22540100
     3.64367500    -1.99444900    -0.21835200
     3.76465300    -1.66048100    -0.21130400
     3.84186100    -1.31376700    -0.20425600
     2.49578700    -3.27416100     0.09177500
     2.79030100    -3.07549800     0.09882300
     3.05685600    -2.84064600     0.10587100
     3.29102500    -2.57349000     0.11292000
     3.48892000    -2.27845400     0.11996800
     3.64724600    -1.96042600     0.12701600
     3.76336800    -1.62467900     0.13406500
     2.64065600    -3.12402800     0.43714400
     2.91887400    -2.90303300     0.44419200
     3.16578200    -2.64753100     0.45124000
     3.37711300    -2.36190000     0.45828900
     3.54920500    -2.05104500     0.46533700
     2.81957000    -2.86854800     0.77546400
     3.07017200    -2.61659200     0.78251300
     3.28430700    -2.33298900     0.78956100
     3.45798200    -2.02295300     0.79660900
     2.69103200    -2.80468500     1.09264000
     2.94561900    -2.55666800     1.09968800
     3.16218000    -2.27483600     1.10673700
     3.33621500    -1.96493100     1.11378500
     2.71976300    -2.54653300     1.39571900
     2.95122000    -2.27670300     1.40276700
     2.55543000    -2.41822200     1.67060400
     2.78748100    -2.14877000     1.67765300
     2.35845100    -2.27587200     1.91729600
     2.59287200    -2.00828900     1.92434500
     2.26835400    -1.98469800     2.13579500
     1.90315500    -1.93205300     2.31200400
     2.14485000    -1.67014000     2.31905200
     1.00871900     0.29622800     2.37543900
     1.61119200    -1.76144000     2.45297100
     1.87159100    -1.51684700     2.46001900
     1.05760900    -0.01703800     2.50230900
     0.82724200    -1.56582500     2.54459900
     1.18556100    -1.59015500     2.55164800
     1.50952400    -1.43443400     2.55869600
     1.70820500    -1.13446900     2.56574400
     1.18577100    -0.33781600     2.58688900
     0.83882300    -0.44134800     2.59393800
     0.72193100    -1.10396500     2.60803400
     1.04427100    -1.27746800     2.61508300
     1.36995000    -1.10479200     2.62213100
     1.33832000    -0.73364000     2.62917900
     0.96205600    -0.75275900     2.63622800
     1.10586000    -0.88810500     2.64327600
    -1.82931900    -0.25936000    -2.28432100
    -1.89008000    -0.59816000    -2.27727200
    -1.76812000    -0.92104300    -2.27022400
    -1.50198300    -1.14206400    -2.26317600
    -1.89610400     0.19175400    -2.19269200
    -2.11483600    -0.08189100    -2.18564400
    -2.21970300    -0.41636600    -2.17859500
    -2.19883200    -0.76646300    -2.17154700
    -2.05697900    -1.08740700    -2.16449900
    -1.81349200    -1.34030400    -2.15745000
    -1.49880200    -1.49625200    -2.15040200
    -1.97718800     0.52946500    -2.05877300
    -2.52904700    -0.34091800    -2.03762800
    -2.53282000    -0.69368500    -2.03058000
    -2.44150700    -1.03451000    -2.02353200
    -2.26264200    -1.33872300    -2.01648300
    -2.00978300    -1.58496900    -2.00943500
    -2.80806500    -0.83636500    -1.84732300
    -2.70142800    -1.17369400    -1.84027500
    -2.52353900    -1.47952600    -1.83322600
    -3.05067700    -0.98356700    -1.62882400
    -2.93095900    -1.31701600    -1.62177600
