
Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:26:23 2020
Timers Off: Mon Oct  5 15:26:47 2020

Wall Time:       24.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| | New vector                      :      0.033u      0.000s      0.003w     51 calls
HF: Form C                          :      0.317u      0.017s      0.026w     55 calls
Grad: V T Perturb                   :     15.850u      1.800s      1.330w      6 calls
Grad: S                             :      0.033u      0.000s      0.003w      6 calls
Grad: JK                            :     65.817u      3.883s      5.481w      6 calls
| JKGrad: Amn                       :     12.183u      0.667s      1.156w      6 calls
| JKGrad: Awmn                      :      2.300u      0.100s      0.179w      6 calls
| JKGrad: AB                        :     15.067u      1.050s      1.210w      6 calls
| JKGrad: UV                        :      0.150u      0.000s      0.011w      6 calls
| JKGrad: ABx                       :     13.717u      0.833s      1.090w      6 calls
| JKGrad: Amnx                      :     17.617u      0.933s      1.436w      6 calls
Grad: XC                            :      8.467u      0.117s      0.644w      6 calls
| Properties                        :      1.527p                           6401 calls
| Functional                        :      1.905p                           6401 calls
| V_xc gradient                     :      1.324p                           6401 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:30:42 2020
Timers Off: Mon Oct  5 15:30:55 2020

Wall Time:       13.02 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.883u      0.167s      0.234w      3 calls
JK: (A|mn)                          :      0.933u      0.000s      0.070w      3 calls
JK: (A|Q)^-1/2                      :      7.617u      0.483s      0.609w      3 calls
JK: (Q|mn)                          :      0.067u      0.017s      0.005w      3 calls
JK: (A|mn)^L                        :      0.417u      0.000s      0.032w      3 calls
JK: (A|Q)^-1                        :      7.750u      0.450s      0.615w      3 calls
JK: (Q|mn)^L                        :      0.033u      0.050s      0.007w      3 calls
JK: (A|mn)^R                        :      0.433u      0.000s      0.032w      3 calls
HF: Form core H                     :      0.867u      0.083s      0.080w      3 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      3 calls
HF: Guess                           :      9.950u      0.683s      0.836w      3 calls
SAD Guess                           :      9.767u      0.667s      0.821w      1 calls
HF: Form G                          :     28.467u      0.750s      2.188w     31 calls
RV: Form V                          :     26.800u      0.450s      2.052w     31 calls
Properties                          :      3.604p                          35810 calls
Functional                          :     10.989p                          35810 calls
V_xc                                :      3.138p                          32649 calls
JK: D                               :      0.000u      0.000s      0.001w     31 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     31 calls
JK: JK                              :      1.583u      0.300s      0.127w     31 calls
JK: J                               :      0.150u      0.067s      0.013w     31 calls
JK: J1                              :      0.033u      0.033s      0.007w     31 calls
JK: J2                              :      0.100u      0.017s      0.005w     31 calls
JK: K                               :      0.333u      0.083s      0.027w     31 calls
JK: K1                              :      0.217u      0.033s      0.015w     31 calls
JK: K2                              :      0.117u      0.017s      0.010w     31 calls
JK: wK                              :      0.833u      0.117s      0.067w     62 calls
JK: wK1                             :      0.583u      0.067s      0.051w    124 calls
JK: wK2                             :      0.167u      0.033s      0.012w     62 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     31 calls
HF: Form F                          :      0.000u      0.000s      0.001w     31 calls
HF: Form D                          :      0.000u      0.000s      0.001w     31 calls
HF: DIIS                            :      0.700u      0.050s      0.057w     30 calls
DIISManager::add_entry              :      0.300u      0.017s      0.027w     28 calls
DIISManager::extrapolate            :      0.083u      0.033s      0.009w     28 calls
bMatrix setup                       :      0.033u      0.017s      0.003w     28 calls
bMatrix pseudoinverse               :      0.017u      0.017s      0.003w     28 calls
New vector                          :      0.017u      0.000s      0.002w     28 calls
HF: Form C                          :      0.183u      0.017s      0.015w     30 calls
Grad: V T Perturb                   :      8.467u      0.967s      0.709w      3 calls
Grad: S                             :      0.050u      0.017s      0.001w      3 calls
Grad: JK                            :     33.717u      1.933s      2.798w      3 calls
JKGrad: Amn                         :      6.167u      0.317s      0.580w      3 calls
JKGrad: Awmn                        :      1.133u      0.033s      0.090w      3 calls
JKGrad: AB                          :      7.683u      0.483s      0.610w      3 calls
JKGrad: UV                          :      0.067u      0.000s      0.006w      3 calls
JKGrad: ABx                         :      7.000u      0.433s      0.557w      3 calls
JKGrad: Amnx                        :      9.083u      0.467s      0.732w      3 calls
Grad: XC                            :      4.367u      0.083s      0.334w      3 calls
V_xc gradient                       :      0.676p                           3161 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.883u      0.167s      0.234w      3 calls
JK: (A|mn)                          :      0.933u      0.000s      0.070w      3 calls
JK: (A|Q)^-1/2                      :      7.617u      0.483s      0.609w      3 calls
JK: (Q|mn)                          :      0.067u      0.017s      0.005w      3 calls
JK: (A|mn)^L                        :      0.417u      0.000s      0.032w      3 calls
JK: (A|Q)^-1                        :      7.750u      0.450s      0.615w      3 calls
JK: (Q|mn)^L                        :      0.033u      0.050s      0.007w      3 calls
JK: (A|mn)^R                        :      0.433u      0.000s      0.032w      3 calls
HF: Form core H                     :      0.867u      0.083s      0.080w      3 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      3 calls
HF: Guess                           :      9.950u      0.683s      0.836w      3 calls
| SAD Guess                         :      9.767u      0.667s      0.821w      1 calls
HF: Form G                          :     28.467u      0.750s      2.188w     31 calls
| RV: Form V                        :     26.800u      0.450s      2.052w     31 calls
| | Properties                      :      2.815p                          32649 calls
| | Functional                      :     10.042p                          32649 calls
| | V_xc                            :      3.138p                          32649 calls
| JK: D                             :      0.000u      0.000s      0.001w     31 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     31 calls
| JK: JK                            :      1.583u      0.300s      0.127w     31 calls
| | JK: J                           :      0.150u      0.067s      0.013w     31 calls
| | | JK: J1                        :      0.033u      0.033s      0.007w     31 calls
| | | JK: J2                        :      0.100u      0.017s      0.005w     31 calls
| | JK: K                           :      0.333u      0.083s      0.027w     31 calls
| | | JK: K1                        :      0.217u      0.033s      0.015w     31 calls
| | | JK: K2                        :      0.117u      0.017s      0.010w     31 calls
| | JK: wK                          :      0.833u      0.117s      0.067w     62 calls
| | | JK: wK1                       :      0.583u      0.067s      0.051w    124 calls
| | | JK: wK2                       :      0.167u      0.033s      0.012w     62 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     31 calls
HF: Form F                          :      0.000u      0.000s      0.001w     31 calls
HF: Form D                          :      0.000u      0.000s      0.001w     31 calls
HF: DIIS                            :      0.700u      0.050s      0.057w     30 calls
| DIISManager::add_entry            :      0.300u      0.017s      0.027w     28 calls
| DIISManager::extrapolate          :      0.083u      0.033s      0.009w     28 calls
| | bMatrix setup                   :      0.033u      0.017s      0.003w     28 calls
| | bMatrix pseudoinverse           :      0.017u      0.017s      0.003w     28 calls
| | New vector                      :      0.017u      0.000s      0.002w     28 calls
HF: Form C                          :      0.183u      0.017s      0.015w     30 calls
Grad: V T Perturb                   :      8.467u      0.967s      0.709w      3 calls
Grad: S                             :      0.050u      0.017s      0.001w      3 calls
Grad: JK                            :     33.717u      1.933s      2.798w      3 calls
| JKGrad: Amn                       :      6.167u      0.317s      0.580w      3 calls
| JKGrad: Awmn                      :      1.133u      0.033s      0.090w      3 calls
| JKGrad: AB                        :      7.683u      0.483s      0.610w      3 calls
| JKGrad: UV                        :      0.067u      0.000s      0.006w      3 calls
| JKGrad: ABx                       :      7.000u      0.433s      0.557w      3 calls
| JKGrad: Amnx                      :      9.083u      0.467s      0.732w      3 calls
Grad: XC                            :      4.367u      0.083s      0.334w      3 calls
| Properties                        :      0.790p                           3161 calls
| Functional                        :      0.947p                           3161 calls
| V_xc gradient                     :      0.676p                           3161 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:31:25 2020
Timers Off: Mon Oct  5 15:31:49 2020

Wall Time:       23.74 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.950u      0.383s      0.478w      6 calls
JK: (A|mn)                          :      1.700u      0.000s      0.127w      6 calls
JK: (A|Q)^-1/2                      :     15.083u      0.967s      1.205w      6 calls
JK: (Q|mn)                          :      0.133u      0.000s      0.011w      6 calls
JK: (A|mn)^L                        :      0.667u      0.017s      0.052w      6 calls
JK: (A|Q)^-1                        :     15.000u      0.967s      1.198w      6 calls
JK: (Q|mn)^L                        :      0.117u      0.017s      0.009w      6 calls
JK: (A|mn)^R                        :      0.783u      0.017s      0.059w      6 calls
HF: Form core H                     :      1.867u      0.133s      0.168w      6 calls
HF: Form S/X                        :      0.033u      0.000s      0.005w      6 calls
HF: Guess                           :     19.800u      1.283s      1.635w      6 calls
SAD Guess                           :     19.433u      1.233s      1.605w      2 calls
HF: Form G                          :     51.383u      1.367s      3.951w     57 calls
RV: Form V                          :     48.517u      1.183s      3.718w     57 calls
Properties                          :      6.682p                          66419 calls
Functional                          :     20.209p                          66419 calls
V_xc                                :      5.579p                          60096 calls
JK: D                               :      0.000u      0.000s      0.002w     57 calls
JK: USO2AO                          :      0.017u      0.000s      0.002w     57 calls
JK: JK                              :      2.733u      0.183s      0.216w     57 calls
JK: J                               :      0.317u      0.033s      0.022w     57 calls
JK: J1                              :      0.217u      0.033s      0.011w     57 calls
JK: J2                              :      0.067u      0.000s      0.009w     57 calls
JK: K                               :      0.600u      0.017s      0.048w     57 calls
JK: K1                              :      0.367u      0.017s      0.028w     57 calls
JK: K2                              :      0.167u      0.000s      0.019w     57 calls
JK: wK                              :      1.400u      0.100s      0.113w    114 calls
JK: wK1                             :      1.150u      0.100s      0.085w    228 calls
JK: wK2                             :      0.200u      0.000s      0.022w    114 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w     57 calls
HF: Form F                          :      0.033u      0.000s      0.002w     57 calls
HF: Form D                          :      0.033u      0.000s      0.002w     57 calls
HF: DIIS                            :      1.183u      0.050s      0.101w     55 calls
DIISManager::add_entry              :      0.417u      0.017s      0.046w     51 calls
DIISManager::extrapolate            :      0.200u      0.000s      0.017w     51 calls
bMatrix setup                       :      0.100u      0.000s      0.005w     51 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.006w     51 calls
New vector                          :      0.017u      0.000s      0.003w     51 calls
HF: Form C                          :      0.400u      0.033s      0.027w     55 calls
Grad: V T Perturb                   :     15.900u      1.967s      1.339w      6 calls
Grad: S                             :      0.117u      0.017s      0.009w      6 calls
Grad: JK                            :     66.667u      4.433s      5.625w      6 calls
JKGrad: Amn                         :     12.033u      0.767s      1.180w      6 calls
JKGrad: Awmn                        :      2.250u      0.100s      0.176w      6 calls
JKGrad: AB                          :     15.417u      1.067s      1.240w      6 calls
JKGrad: UV                          :      0.167u      0.033s      0.012w      6 calls
JKGrad: ABx                         :     13.817u      0.983s      1.109w      6 calls
JKGrad: Amnx                        :     17.867u      1.117s      1.475w      6 calls
Grad: XC                            :      8.867u      0.283s      0.683w      6 calls
V_xc gradient                       :      1.338p                           6323 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.950u      0.383s      0.478w      6 calls
JK: (A|mn)                          :      1.700u      0.000s      0.127w      6 calls
JK: (A|Q)^-1/2                      :     15.083u      0.967s      1.205w      6 calls
JK: (Q|mn)                          :      0.133u      0.000s      0.011w      6 calls
JK: (A|mn)^L                        :      0.667u      0.017s      0.052w      6 calls
JK: (A|Q)^-1                        :     15.000u      0.967s      1.198w      6 calls
JK: (Q|mn)^L                        :      0.117u      0.017s      0.009w      6 calls
JK: (A|mn)^R                        :      0.783u      0.017s      0.059w      6 calls
HF: Form core H                     :      1.867u      0.133s      0.168w      6 calls
HF: Form S/X                        :      0.033u      0.000s      0.005w      6 calls
HF: Guess                           :     19.800u      1.283s      1.635w      6 calls
| SAD Guess                         :     19.433u      1.233s      1.605w      2 calls
HF: Form G                          :     51.383u      1.367s      3.951w     57 calls
| RV: Form V                        :     48.517u      1.183s      3.718w     57 calls
| | Properties                      :      5.123p                          60096 calls
| | Functional                      :     18.322p                          60096 calls
| | V_xc                            :      5.579p                          60096 calls
| JK: D                             :      0.000u      0.000s      0.002w     57 calls
| JK: USO2AO                        :      0.017u      0.000s      0.002w     57 calls
| JK: JK                            :      2.733u      0.183s      0.216w     57 calls
| | JK: J                           :      0.317u      0.033s      0.022w     57 calls
| | | JK: J1                        :      0.217u      0.033s      0.011w     57 calls
| | | JK: J2                        :      0.067u      0.000s      0.009w     57 calls
| | JK: K                           :      0.600u      0.017s      0.048w     57 calls
| | | JK: K1                        :      0.367u      0.017s      0.028w     57 calls
| | | JK: K2                        :      0.167u      0.000s      0.019w     57 calls
| | JK: wK                          :      1.400u      0.100s      0.113w    114 calls
| | | JK: wK1                       :      1.150u      0.100s      0.085w    228 calls
| | | JK: wK2                       :      0.200u      0.000s      0.022w    114 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w     57 calls
HF: Form F                          :      0.033u      0.000s      0.002w     57 calls
HF: Form D                          :      0.033u      0.000s      0.002w     57 calls
HF: DIIS                            :      1.183u      0.050s      0.101w     55 calls
| DIISManager::add_entry            :      0.417u      0.017s      0.046w     51 calls
| DIISManager::extrapolate          :      0.200u      0.000s      0.017w     51 calls
| | bMatrix setup                   :      0.100u      0.000s      0.005w     51 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.006w     51 calls
| | New vector                      :      0.017u      0.000s      0.003w     51 calls
HF: Form C                          :      0.400u      0.033s      0.027w     55 calls
Grad: V T Perturb                   :     15.900u      1.967s      1.339w      6 calls
Grad: S                             :      0.117u      0.017s      0.009w      6 calls
Grad: JK                            :     66.667u      4.433s      5.625w      6 calls
| JKGrad: Amn                       :     12.033u      0.767s      1.180w      6 calls
| JKGrad: Awmn                      :      2.250u      0.100s      0.176w      6 calls
| JKGrad: AB                        :     15.417u      1.067s      1.240w      6 calls
| JKGrad: UV                        :      0.167u      0.033s      0.012w      6 calls
| JKGrad: ABx                       :     13.817u      0.983s      1.109w      6 calls
| JKGrad: Amnx                      :     17.867u      1.117s      1.475w      6 calls
Grad: XC                            :      8.867u      0.283s      0.683w      6 calls
| Properties                        :      1.559p                           6323 calls
| Functional                        :      1.887p                           6323 calls
| V_xc gradient                     :      1.338p                           6323 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:32:19 2020
Timers Off: Mon Oct  5 15:32:32 2020

Wall Time:       12.64 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.950u      0.217s      0.241w      3 calls
JK: (A|mn)                          :      0.733u      0.000s      0.056w      3 calls
JK: (A|Q)^-1/2                      :      7.583u      0.550s      0.612w      3 calls
JK: (Q|mn)                          :      0.117u      0.033s      0.012w      3 calls
JK: (A|mn)^L                        :      0.333u      0.017s      0.027w      3 calls
JK: (A|Q)^-1                        :      7.733u      0.483s      0.617w      3 calls
JK: (Q|mn)^L                        :      0.067u      0.017s      0.006w      3 calls
JK: (A|mn)^R                        :      0.350u      0.000s      0.028w      3 calls
HF: Form core H                     :      1.017u      0.100s      0.092w      3 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      3 calls
HF: Guess                           :     10.333u      0.650s      0.874w      3 calls
SAD Guess                           :     10.150u      0.633s      0.858w      1 calls
HF: Form G                          :     28.150u      0.983s      2.186w     31 calls
RV: Form V                          :     26.617u      0.883s      2.058w     31 calls
Properties                          :      3.731p                          36225 calls
Functional                          :     10.966p                          36225 calls
V_xc                                :      3.065p                          33030 calls
JK: D                               :      0.000u      0.000s      0.001w     31 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     31 calls
JK: JK                              :      1.433u      0.100s      0.119w     31 calls
JK: J                               :      0.083u      0.033s      0.014w     31 calls
JK: J1                              :      0.033u      0.033s      0.007w     31 calls
JK: J2                              :      0.050u      0.000s      0.006w     31 calls
JK: K                               :      0.433u      0.000s      0.026w     31 calls
JK: K1                              :      0.183u      0.000s      0.015w     31 calls
JK: K2                              :      0.233u      0.000s      0.010w     31 calls
JK: wK                              :      0.717u      0.033s      0.061w     62 calls
JK: wK1                             :      0.500u      0.033s      0.045w    124 calls
JK: wK2                             :      0.167u      0.000s      0.013w     62 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     31 calls
HF: Form F                          :      0.000u      0.000s      0.001w     31 calls
HF: Form D                          :      0.000u      0.000s      0.001w     31 calls
HF: DIIS                            :      0.850u      0.083s      0.076w     30 calls
DIISManager::add_entry              :      0.467u      0.083s      0.045w     28 calls
DIISManager::extrapolate            :      0.100u      0.000s      0.010w     28 calls
bMatrix setup                       :      0.050u      0.000s      0.003w     28 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.004w     28 calls
New vector                          :      0.000u      0.000s      0.002w     28 calls
HF: Form C                          :      0.200u      0.000s      0.015w     30 calls
Grad: V T Perturb                   :      7.600u      0.917s      0.638w      3 calls
Grad: S                             :      0.000u      0.000s      0.001w      3 calls
Grad: JK                            :     33.033u      1.967s      2.732w      3 calls
JKGrad: Amn                         :      6.100u      0.333s      0.573w      3 calls
JKGrad: Awmn                        :      1.100u      0.017s      0.085w      3 calls
JKGrad: AB                          :      7.567u      0.533s      0.605w      3 calls
JKGrad: UV                          :      0.050u      0.000s      0.006w      3 calls
JKGrad: ABx                         :      6.867u      0.417s      0.546w      3 calls
JKGrad: Amnx                        :      8.917u      0.500s      0.713w      3 calls
Grad: XC                            :      4.217u      0.100s      0.324w      3 calls
V_xc gradient                       :      0.657p                           3195 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.950u      0.217s      0.241w      3 calls
JK: (A|mn)                          :      0.733u      0.000s      0.056w      3 calls
JK: (A|Q)^-1/2                      :      7.583u      0.550s      0.612w      3 calls
JK: (Q|mn)                          :      0.117u      0.033s      0.012w      3 calls
JK: (A|mn)^L                        :      0.333u      0.017s      0.027w      3 calls
JK: (A|Q)^-1                        :      7.733u      0.483s      0.617w      3 calls
JK: (Q|mn)^L                        :      0.067u      0.017s      0.006w      3 calls
JK: (A|mn)^R                        :      0.350u      0.000s      0.028w      3 calls
HF: Form core H                     :      1.017u      0.100s      0.092w      3 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      3 calls
HF: Guess                           :     10.333u      0.650s      0.874w      3 calls
| SAD Guess                         :     10.150u      0.633s      0.858w      1 calls
HF: Form G                          :     28.150u      0.983s      2.186w     31 calls
| RV: Form V                        :     26.617u      0.883s      2.058w     31 calls
| | Properties                      :      2.966p                          33030 calls
| | Functional                      :     10.030p                          33030 calls
| | V_xc                            :      3.065p                          33030 calls
| JK: D                             :      0.000u      0.000s      0.001w     31 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     31 calls
| JK: JK                            :      1.433u      0.100s      0.119w     31 calls
| | JK: J                           :      0.083u      0.033s      0.014w     31 calls
| | | JK: J1                        :      0.033u      0.033s      0.007w     31 calls
| | | JK: J2                        :      0.050u      0.000s      0.006w     31 calls
| | JK: K                           :      0.433u      0.000s      0.026w     31 calls
| | | JK: K1                        :      0.183u      0.000s      0.015w     31 calls
| | | JK: K2                        :      0.233u      0.000s      0.010w     31 calls
| | JK: wK                          :      0.717u      0.033s      0.061w     62 calls
| | | JK: wK1                       :      0.500u      0.033s      0.045w    124 calls
| | | JK: wK2                       :      0.167u      0.000s      0.013w     62 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     31 calls
HF: Form F                          :      0.000u      0.000s      0.001w     31 calls
HF: Form D                          :      0.000u      0.000s      0.001w     31 calls
HF: DIIS                            :      0.850u      0.083s      0.076w     30 calls
| DIISManager::add_entry            :      0.467u      0.083s      0.045w     28 calls
| DIISManager::extrapolate          :      0.100u      0.000s      0.010w     28 calls
| | bMatrix setup                   :      0.050u      0.000s      0.003w     28 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.004w     28 calls
| | New vector                      :      0.000u      0.000s      0.002w     28 calls
HF: Form C                          :      0.200u      0.000s      0.015w     30 calls
Grad: V T Perturb                   :      7.600u      0.917s      0.638w      3 calls
Grad: S                             :      0.000u      0.000s      0.001w      3 calls
Grad: JK                            :     33.033u      1.967s      2.732w      3 calls
| JKGrad: Amn                       :      6.100u      0.333s      0.573w      3 calls
| JKGrad: Awmn                      :      1.100u      0.017s      0.085w      3 calls
| JKGrad: AB                        :      7.567u      0.533s      0.605w      3 calls
| JKGrad: UV                        :      0.050u      0.000s      0.006w      3 calls
| JKGrad: ABx                       :      6.867u      0.417s      0.546w      3 calls
| JKGrad: Amnx                      :      8.917u      0.500s      0.713w      3 calls
Grad: XC                            :      4.217u      0.100s      0.324w      3 calls
| Properties                        :      0.765p                           3195 calls
| Functional                        :      0.936p                           3195 calls
| V_xc gradient                     :      0.657p                           3195 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:33:02 2020
Timers Off: Mon Oct  5 15:33:26 2020

Wall Time:       23.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.633u      0.350s      0.453w      6 calls
JK: (A|mn)                          :      1.600u      0.000s      0.121w      6 calls
JK: (A|Q)^-1/2                      :     15.233u      0.933s      1.213w      6 calls
JK: (Q|mn)                          :      0.150u      0.000s      0.010w      6 calls
JK: (A|mn)^L                        :      0.650u      0.017s      0.048w      6 calls
JK: (A|Q)^-1                        :     14.967u      1.000s      1.197w      6 calls
JK: (Q|mn)^L                        :      0.100u      0.033s      0.010w      6 calls
JK: (A|mn)^R                        :      0.700u      0.000s      0.052w      6 calls
HF: Form core H                     :      1.367u      0.150s      0.129w      6 calls
HF: Form S/X                        :      0.083u      0.017s      0.005w      6 calls
HF: Guess                           :     20.067u      1.050s      1.652w      6 calls
SAD Guess                           :     19.683u      1.050s      1.621w      2 calls
HF: Form G                          :     51.050u      1.000s      3.904w     57 calls
RV: Form V                          :     48.183u      0.767s      3.671w     57 calls
Properties                          :      6.359p                          66488 calls
Functional                          :     20.155p                          66488 calls
V_xc                                :      5.585p                          60146 calls
JK: D                               :      0.017u      0.000s      0.002w     57 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w     57 calls
JK: JK                              :      2.733u      0.200s      0.216w     57 calls
JK: J                               :      0.333u      0.017s      0.021w     57 calls
JK: J1                              :      0.167u      0.017s      0.011w     57 calls
JK: J2                              :      0.133u      0.000s      0.009w     57 calls
JK: K                               :      0.550u      0.000s      0.048w     57 calls
JK: K1                              :      0.333u      0.000s      0.027w     57 calls
JK: K2                              :      0.217u      0.000s      0.019w     57 calls
JK: wK                              :      1.367u      0.133s      0.113w    114 calls
JK: wK1                             :      1.050u      0.133s      0.086w    228 calls
JK: wK2                             :      0.233u      0.000s      0.023w    114 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w     57 calls
HF: Form F                          :      0.067u      0.000s      0.002w     57 calls
HF: Form D                          :      0.033u      0.017s      0.002w     57 calls
HF: DIIS                            :      1.167u      0.100s      0.101w     55 calls
DIISManager::add_entry              :      0.500u      0.050s      0.047w     51 calls
DIISManager::extrapolate            :      0.233u      0.000s      0.017w     51 calls
bMatrix setup                       :      0.067u      0.000s      0.005w     51 calls
bMatrix pseudoinverse               :      0.133u      0.000s      0.006w     51 calls
New vector                          :      0.017u      0.000s      0.004w     51 calls
HF: Form C                          :      0.383u      0.050s      0.026w     55 calls
Grad: V T Perturb                   :     16.283u      1.917s      1.364w      6 calls
Grad: S                             :      0.017u      0.000s      0.003w      6 calls
Grad: JK                            :     66.117u      3.983s      5.475w      6 calls
JKGrad: Amn                         :     12.333u      0.700s      1.164w      6 calls
JKGrad: Awmn                        :      2.267u      0.067s      0.176w      6 calls
JKGrad: AB                          :     15.350u      0.983s      1.221w      6 calls
JKGrad: UV                          :      0.133u      0.017s      0.012w      6 calls
JKGrad: ABx                         :     13.533u      0.883s      1.085w      6 calls
JKGrad: Amnx                        :     17.867u      0.983s      1.430w      6 calls
Grad: XC                            :      8.717u      0.200s      0.668w      6 calls
V_xc gradient                       :      1.344p                           6342 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.633u      0.350s      0.453w      6 calls
JK: (A|mn)                          :      1.600u      0.000s      0.121w      6 calls
JK: (A|Q)^-1/2                      :     15.233u      0.933s      1.213w      6 calls
JK: (Q|mn)                          :      0.150u      0.000s      0.010w      6 calls
JK: (A|mn)^L                        :      0.650u      0.017s      0.048w      6 calls
JK: (A|Q)^-1                        :     14.967u      1.000s      1.197w      6 calls
JK: (Q|mn)^L                        :      0.100u      0.033s      0.010w      6 calls
JK: (A|mn)^R                        :      0.700u      0.000s      0.052w      6 calls
HF: Form core H                     :      1.367u      0.150s      0.129w      6 calls
HF: Form S/X                        :      0.083u      0.017s      0.005w      6 calls
HF: Guess                           :     20.067u      1.050s      1.652w      6 calls
| SAD Guess                         :     19.683u      1.050s      1.621w      2 calls
HF: Form G                          :     51.050u      1.000s      3.904w     57 calls
| RV: Form V                        :     48.183u      0.767s      3.671w     57 calls
| | Properties                      :      4.815p                          60146 calls
| | Functional                      :     18.251p                          60146 calls
| | V_xc                            :      5.585p                          60146 calls
| JK: D                             :      0.017u      0.000s      0.002w     57 calls
| JK: USO2AO                        :      0.017u      0.000s      0.001w     57 calls
| JK: JK                            :      2.733u      0.200s      0.216w     57 calls
| | JK: J                           :      0.333u      0.017s      0.021w     57 calls
| | | JK: J1                        :      0.167u      0.017s      0.011w     57 calls
| | | JK: J2                        :      0.133u      0.000s      0.009w     57 calls
| | JK: K                           :      0.550u      0.000s      0.048w     57 calls
| | | JK: K1                        :      0.333u      0.000s      0.027w     57 calls
| | | JK: K2                        :      0.217u      0.000s      0.019w     57 calls
| | JK: wK                          :      1.367u      0.133s      0.113w    114 calls
| | | JK: wK1                       :      1.050u      0.133s      0.086w    228 calls
| | | JK: wK2                       :      0.233u      0.000s      0.023w    114 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w     57 calls
HF: Form F                          :      0.067u      0.000s      0.002w     57 calls
HF: Form D                          :      0.033u      0.017s      0.002w     57 calls
HF: DIIS                            :      1.167u      0.100s      0.101w     55 calls
| DIISManager::add_entry            :      0.500u      0.050s      0.047w     51 calls
| DIISManager::extrapolate          :      0.233u      0.000s      0.017w     51 calls
| | bMatrix setup                   :      0.067u      0.000s      0.005w     51 calls
| | bMatrix pseudoinverse           :      0.133u      0.000s      0.006w     51 calls
| | New vector                      :      0.017u      0.000s      0.004w     51 calls
HF: Form C                          :      0.383u      0.050s      0.026w     55 calls
Grad: V T Perturb                   :     16.283u      1.917s      1.364w      6 calls
Grad: S                             :      0.017u      0.000s      0.003w      6 calls
Grad: JK                            :     66.117u      3.983s      5.475w      6 calls
| JKGrad: Amn                       :     12.333u      0.700s      1.164w      6 calls
| JKGrad: Awmn                      :      2.267u      0.067s      0.176w      6 calls
| JKGrad: AB                        :     15.350u      0.983s      1.221w      6 calls
| JKGrad: UV                        :      0.133u      0.017s      0.012w      6 calls
| JKGrad: ABx                       :     13.533u      0.883s      1.085w      6 calls
| JKGrad: Amnx                      :     17.867u      0.983s      1.430w      6 calls
Grad: XC                            :      8.717u      0.200s      0.668w      6 calls
| Properties                        :      1.544p                           6342 calls
| Functional                        :      1.904p                           6342 calls
| V_xc gradient                     :      1.344p                           6342 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:33:56 2020
Timers Off: Mon Oct  5 15:34:19 2020

Wall Time:       23.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.133u      0.417s      0.492w      6 calls
JK: (A|mn)                          :      1.850u      0.000s      0.140w      6 calls
JK: (A|Q)^-1/2                      :     15.383u      1.117s      1.236w      6 calls
JK: (Q|mn)                          :      0.167u      0.017s      0.012w      6 calls
JK: (A|mn)^L                        :      0.750u      0.000s      0.060w      6 calls
JK: (A|Q)^-1                        :     15.200u      0.933s      1.210w      6 calls
