    -0.72215600    -0.00442300    -2.70858800
    -0.76704700     0.18798900    -2.70124000
    -1.00073900     0.01452600    -2.69389200
    -0.91456600    -0.28685400    -2.68654400
    -0.60417800    -0.38070000    -2.67919600
    -0.32732500    -0.19991500    -2.67184800
    -0.25833500     0.12777600    -2.66450000
    -0.42395400     0.42227600    -2.65715200
    -0.73858200     0.55146200    -2.64980300
    -1.07080200     0.47086400    -2.64245500
    -1.30212700     0.21727700    -2.63510700
    -1.36222900    -0.12181800    -2.62775900
    -1.23944700    -0.44457700    -2.62041100
    -0.97258100    -0.66499400    -2.61306300
    -0.63220700    -0.73147900    -2.60571500
    -0.29903800    -0.63307100    -2.59836700
    -0.38459300     0.79949700    -2.56162700
    -0.72287100     0.88838900    -2.55427900
    -1.06955300     0.84008900    -2.54693100
    -1.37262900     0.66448000    -2.53958200
    -1.58947100     0.38910700    -2.53223400
    -1.69178100     0.05365500    -2.52488600
    -1.66799600    -0.29643500    -2.51753800
    -1.52324700    -0.61627900    -2.51019000
    -1.27728300    -0.86701800    -2.50284200
    -0.96090700    -1.01992700    -2.49549400
    -0.61154200    -1.05890000    -2.48814600
    -0.26855500    -0.98125500    -2.48079800
    -0.45251700     1.16593900    -2.42201300
    -0.80252100     1.20835000    -2.41466500
    -1.15002100     1.14836800    -2.40731700
    -1.46620900     0.99206700    -2.39996900
    -1.72575700     0.75313500    -2.39262100
    -1.90863900     0.45138400    -2.38527300
    -2.00141100     0.11088900    -2.37792500
    -1.99788900    -0.24206100    -2.37057700
    -1.89925600    -0.58102700    -2.36322900
    -1.71361000    -0.88136100    -2.35588100
    -1.45505300    -1.12188300    -2.34853300
    -1.14242700    -1.28620800    -2.34118500
    -0.79779200    -1.36365700    -2.33383700
    -0.44478900    -1.34972500    -2.32648900
    -0.38535000     1.45675400    -2.24566000
    -0.73566800     1.50571800    -2.23831200
    -1.08779000     1.47177100    -2.23096400
    -1.42254400     1.35730800    -2.22361600
    -1.72208000     1.16899800    -2.21626800
