    -0.00008400     0.00008200    -2.76990500
    -0.04495200     0.19239700    -2.76285700
    -0.27853900     0.01904200    -2.75580800
    -0.19247000    -0.28220200    -2.74876000
     0.11772900    -0.37610500    -2.74171200
     0.39453400    -0.19555500    -2.73466300
     0.46372300     0.13192000    -2.72761500
     0.29846600     0.42642500    -2.72056700
    -0.01584900     0.55591900    -2.71351800
    -0.34801700     0.47584400    -2.70647000
    -0.57966400     0.22278700    -2.69942200
    -0.64042500    -0.11601300    -2.69237300
     0.42100200    -0.63017700    -2.66418000
     0.67593500    -0.39367700    -2.65713100
     0.80280200    -0.06941600    -2.65008300
     0.78047100     0.27846900    -2.64303500
     0.61644700     0.58648100    -2.63598600
     0.34204400     0.80259900    -2.62893800
     0.00446600     0.89343300    -2.62189000
    -0.34233900     0.84735400    -2.61484100
    -0.64644900     0.67390100    -2.60779300
    -0.86518100     0.40025600    -2.60074500
    -0.97004800     0.06578100    -2.59369600
     0.74490400    -0.80219700    -2.54435800
     0.97364800    -0.53501000    -2.53731000
     1.10728100    -0.20953700    -2.53026100
     0.60863600     1.02064100    -2.50206800
     0.28861400     1.16796800    -2.49502000
    -0.06046200     1.21613300    -2.48797100
    -0.40876500     1.16216200    -2.48092300
    -0.72753300     1.01161200    -2.47387400
    -0.99133500     0.77765600    -2.46682600
    -1.17989600     0.47963300    -2.45977800
    -1.27939200     0.14122900    -2.45272900
     0.88937900    -1.08277200    -2.38929400
     1.14053100    -0.83439300    -2.38224600
     0.71212100     1.31262300    -2.33290800
     0.38787600     1.45346600    -2.32585900
     0.03967100     1.51467600    -2.31881100
    -0.31326400     1.49344500    -2.31176300
    -0.65184400     1.39147100    -2.30471400
    -0.95813200     1.21471700    -2.29766600
    -1.21624900     0.97295400    -2.29061700
    -1.41312100     0.67912900    -2.28356900
    -1.53906300     0.34860000    -2.27652100
    -1.58815200    -0.00171200    -2.26947200
     1.22183400    -1.17243500    -2.19194100
     1.44604000    -0.89850400    -2.18489200
     0.51745100     1.70421600    -2.12145700
     0.17176300     1.78116100    -2.11440900
    -0.18232400     1.78846700    -2.10736000
    -0.53097600     1.72616000    -2.10031200
    -1.76303800     0.54779100    -2.06507000
    -1.84291200     0.20266000    -2.05802200
     1.32046800    -1.43587200    -1.96639400
     1.56368700    -1.17810000    -1.95934500
     0.52314000     1.96414800    -1.88181300
     0.17511200     2.03161000    -1.87476500
    -2.00738900     0.58041200    -1.81837800
    -2.08262200     0.23391300    -1.81133000
    -2.09832800    -0.12031700    -1.80428200
     1.30573900    -1.74181900    -1.71265300
     1.57489200    -1.51085800    -1.70560500
     0.56496000     2.17916400    -1.61397600
     0.21654800     2.24584400    -1.60692800
    -2.29091600     0.25313800    -1.53644400
    -2.30730900    -0.10126700    -1.52939600
     1.33304900    -1.96165900    -1.43071900
     1.61342000    -1.74416400    -1.42367100
     1.85826000    -1.48732200    -1.41662300
     0.78193100     2.30344700    -1.32499400
     0.43943900     2.39643100    -1.31794600
    -2.47987800     0.04587800    -1.23336600
    -2.46452200    -0.30871700    -1.22631700
     1.29511300    -2.17329700    -1.12764000
     1.58832100    -1.97322200    -1.12059200
     1.85067100    -1.73410800    -1.11354400
     0.95276400     2.39483300    -1.01486700
     0.61551200     2.50568600    -1.00781800
    -2.61268100     0.08758800    -0.91619000
    -2.60290800    -0.26730900    -0.90914200
     1.39662300    -2.25302300    -0.80341600
     1.68643400    -2.04789300    -0.79636800
     1.94624700    -1.80588600    -0.78932000
     0.85091400     2.54591600    -0.68359500
     0.50789000     2.63769800    -0.67654600
    -2.70445600     0.13059600    -0.58491800
    -2.69979300    -0.22448600    -0.57786900
    -2.64870500    -0.57590600    -0.57082100
     1.24159600    -2.43058100    -0.47214400
     1.54729500    -2.24983300    -0.46509600
     1.82694000    -2.03092500    -0.45804700
     2.07581300    -1.77757500    -0.45099900
     0.90114000     2.59650600    -0.34527400
     0.55902800     2.69189000    -0.33822600
    -2.75839900    -0.08459300    -0.23954900
    -2.72527900    -0.43822500    -0.23250000
    -2.64700400    -0.78467400    -0.22545200
     1.04957800    -2.55983500    -0.13382400
     1.36903900    -2.40456100    -0.12677500
     1.66596800    -2.20962700    -0.11972700
     1.93547300    -1.97825100    -0.11267900
     2.17311200    -1.71425200    -0.10563000
     2.37497300    -1.42198300    -0.09858200
     1.18406300     2.50420800    -0.00695300
     0.85386500     2.63516700     0.00009500
     0.50961800     2.72277400     0.00714300
    -2.76571400    -0.11398600     0.10582000
    -2.72805200    -0.46722100     0.11286900
    -2.64543800    -0.81272000     0.11991700
    -2.51922800    -1.14478300     0.12696500
     0.73685100    -2.66225600     0.20449700
     1.07225300    -2.54516500     0.21154500
     1.38984300    -2.38597400     0.21859400
     1.68435700    -2.18731100     0.22564200
     1.95091200    -1.95245900     0.23269000
     2.18508100    -1.68530300     0.23973900
     2.38297600    -1.39026700     0.24678700
     1.43809200     2.34418300     0.33136700
     1.12350200     2.50926400     0.33841600
     0.79024400     2.63238200     0.34546400
     0.44388300     2.71146500     0.35251200
    -2.73124800     0.12839500     0.44414100
    -2.72367200    -0.22681400     0.45118900
    -2.67006200    -0.57803700     0.45823700
    -2.57130600    -0.91932800     0.46528600
    -2.42905600    -1.24490100     0.47233400
    -2.24570500    -1.54923000     0.47938300
     0.21085300    -2.70943100     0.53576900
     0.56232200    -2.65737000     0.54281800
     0.90398600    -2.55986100     0.54986600
     1.22998300    -2.41855200     0.55691400
     1.53471200    -2.23584100     0.56396300
     1.81293000    -2.01484600     0.57101100
     2.05983800    -1.75934400     0.57805900
     2.27116900    -1.47371300     0.58510800
     2.44326100    -1.16285800     0.59215600
     1.43868600     2.27043100     0.66968800
     1.12579500     2.43882200     0.67673600
     0.79340800     2.56442200     0.68378500
     0.44733700     2.64500100     0.69083300
    -2.65723400     0.01894000     0.78246100
    -2.63390600    -0.33563700     0.78951000
    -2.56341900    -0.68392100     0.79655800
    -2.44700100    -1.01965500     0.80360600
    -2.28670800    -1.33679500     0.81065500
    -2.08539100    -1.62961500     0.81770300
    -1.84664500    -1.89281400     0.82475100
    -1.57475200    -2.12161200     0.83180000
    -1.27460600    -2.31184100     0.83884800
    -0.95162100    -2.46001900     0.84589700
    -0.61164300    -2.56342000     0.85294500
    -0.26084100    -2.62012400     0.85999300
     0.09440300    -2.62905800     0.86704200
     0.44761000    -2.59001500     0.87409000
     0.79231900    -2.50366700     0.88113800
     1.12220800    -2.37155300     0.88818700
     1.43121000    -2.19605600     0.89523500
     1.71362600    -1.98036100     0.90228300
     1.96422800    -1.72840500     0.90933200
     2.17836300    -1.44480200     0.91638000
     2.35203800    -1.13476600     0.92342800
     2.48199600    -0.80401400     0.93047700
     1.83721900     1.82313000     0.98686300
     1.56840400     2.05558000     0.99391200
     1.27024200     2.24895700     1.00096000
     0.94834900     2.39955800     1.00800800
     0.60880700     2.50447900     1.01505700
     0.25805600     2.56167500     1.02210500
    -2.51684700     0.36037800     1.09963700
    -2.53943900     0.00569600     1.10668500
    -2.51227100    -0.34866600     1.11373400
    -2.43581400    -0.69574700     1.12078200
    -2.31151400    -1.02870600     1.12783000
    -2.14176300    -1.34095300     1.13487900
    -1.92986500    -1.62628400     1.14192700
    -1.67996800    -1.87900300     1.14897500
    -1.39699600    -2.09404500     1.15602400
    -1.08654600    -2.26707200     1.16307200
    -0.75478900    -2.39457100     1.17012000
    -0.40834700    -2.47392700     1.17716900
    -0.05416200    -2.50348200     1.18421700
