
Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:07 2025
Timers Off: Wed Feb 19 10:45:14 2025

Wall Time:        7.52 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:14 2025
Timers Off: Wed Feb 19 10:45:22 2025

Wall Time:        7.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.417u      0.017s      0.127w      1 calls
build grid                          :      0.283u      0.000s      0.087w      1 calls
post-process grid                   :      0.133u      0.017s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.009w      4 calls
DFH: initialize()                   :      0.767u      0.017s      0.234w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.100u      0.000s      0.033w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.065w      2 calls
DFH: wAO Construction               :      0.150u      0.000s      0.041w      1 calls
DFH: wAO Copy                       :      0.017u      0.000s      0.006w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.100u      0.000s      0.030w      1 calls
SAD Guess                           :      0.100u      0.000s      0.030w      1 calls
HF: Form G                          :      5.067u      0.000s      1.521w      9 calls
RV: Form V                          :      4.467u      0.000s      1.352w      9 calls
Properties                          :      0.856p                          13491 calls
Functional                          :      0.787p                          13491 calls
V_xc                                :      1.049p                          13491 calls
JK: D                               :      0.017u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.583u      0.000s      0.168w      9 calls
DFH: compute_JK()                   :      0.267u      0.000s      0.071w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.067u      0.000s      0.017w      9 calls
DFH: compute_K                      :      0.183u      0.000s      0.051w      9 calls
DFH: compute_wK()                   :      0.317u      0.000s      0.097w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.333u      0.033s      0.112w      8 calls
HF: Form C                          :      0.017u      0.000s      0.007w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.417u      0.017s      0.127w      1 calls
| build grid                        :      0.283u      0.000s      0.087w      1 calls
| post-process grid                 :      0.133u      0.017s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      0.767u      0.017s      0.234w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.004w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.005w      1 calls
| DFH: AO Construction              :      0.100u      0.000s      0.033w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.065w      2 calls
| DFH: wAO Construction             :      0.150u      0.000s      0.041w      1 calls
| DFH: wAO Copy                     :      0.017u      0.000s      0.006w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.100u      0.000s      0.030w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.030w      1 calls
HF: Form G                          :      5.067u      0.000s      1.521w      9 calls
| RV: Form V                        :      4.467u      0.000s      1.352w      9 calls
| | Properties                      :      0.856p                          13491 calls
| | Functional                      :      0.787p                          13491 calls
| | V_xc                            :      1.049p                          13491 calls
| JK: D                             :      0.017u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.583u      0.000s      0.168w      9 calls
| | DFH: compute_JK()               :      0.267u      0.000s      0.071w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.067u      0.000s      0.017w      9 calls
| | | DFH: compute_K                :      0.183u      0.000s      0.051w      9 calls
| | DFH: compute_wK()               :      0.317u      0.000s      0.097w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.333u      0.033s      0.112w      8 calls
HF: Form C                          :      0.017u      0.000s      0.007w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:14 2025
Timers Off: Wed Feb 19 10:45:22 2025

Wall Time:        7.26 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.383u      0.017s      0.119w      1 calls
build grid                          :      0.250u      0.000s      0.077w      1 calls
post-process grid                   :      0.133u      0.017s      0.042w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.009w      4 calls
DFH: initialize()                   :      0.767u      0.017s      0.241w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.034w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.064w      2 calls
DFH: wAO Construction               :      0.150u      0.000s      0.045w      1 calls
DFH: wAO Copy                       :      0.017u      0.000s      0.007w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.030w      1 calls
SAD Guess                           :      0.083u      0.000s      0.029w      1 calls
HF: Form G                          :      4.900u      0.000s      1.473w      9 calls
RV: Form V                          :      4.350u      0.000s      1.311w      9 calls
Properties                          :      0.846p                          13554 calls
Functional                          :      0.788p                          13554 calls
V_xc                                :      0.979p                          13554 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.533u      0.000s      0.162w      9 calls
DFH: compute_JK()                   :      0.200u      0.000s      0.065w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.033u      0.000s      0.015w      9 calls
DFH: compute_K                      :      0.167u      0.000s      0.048w      9 calls
DFH: compute_wK()                   :      0.333u      0.000s      0.096w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.367u      0.050s      0.125w      8 calls
HF: Form C                          :      0.033u      0.000s      0.006w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.383u      0.017s      0.119w      1 calls
| build grid                        :      0.250u      0.000s      0.077w      1 calls
| post-process grid                 :      0.133u      0.017s      0.042w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      0.767u      0.017s      0.241w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.004w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.005w      1 calls
| DFH: AO Construction              :      0.117u      0.000s      0.034w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.064w      2 calls
| DFH: wAO Construction             :      0.150u      0.000s      0.045w      1 calls
| DFH: wAO Copy                     :      0.017u      0.000s      0.007w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.030w      1 calls
| SAD Guess                         :      0.083u      0.000s      0.029w      1 calls
HF: Form G                          :      4.900u      0.000s      1.473w      9 calls
| RV: Form V                        :      4.350u      0.000s      1.311w      9 calls
| | Properties                      :      0.846p                          13554 calls
| | Functional                      :      0.788p                          13554 calls
| | V_xc                            :      0.979p                          13554 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.533u      0.000s      0.162w      9 calls
| | DFH: compute_JK()               :      0.200u      0.000s      0.065w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.033u      0.000s      0.015w      9 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.048w      9 calls
| | DFH: compute_wK()               :      0.333u      0.000s      0.096w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.367u      0.050s      0.125w      8 calls
HF: Form C                          :      0.033u      0.000s      0.006w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:22 2025
Timers Off: Wed Feb 19 10:45:29 2025

Wall Time:        7.00 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
build grid                          :      0.217u      0.017s      0.070w      1 calls
post-process grid                   :      0.133u      0.000s      0.042w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.009w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.012w      4 calls
DFH: initialize()                   :      0.767u      0.033s      0.239w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.006w      1 calls
DFH: AO Construction                :      0.100u      0.017s      0.034w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.065w      2 calls
DFH: wAO Construction               :      0.133u      0.000s      0.041w      1 calls
DFH: wAO Copy                       :      0.033u      0.000s      0.006w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.029w      1 calls
SAD Guess                           :      0.083u      0.000s      0.028w      1 calls
HF: Form G                          :      4.850u      0.017s      1.462w      9 calls
RV: Form V                          :      4.317u      0.000s      1.298w      9 calls
Properties                          :      0.836p                          13527 calls
Functional                          :      0.786p                          13527 calls
V_xc                                :      0.964p                          13527 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.533u      0.017s      0.164w      9 calls
DFH: compute_JK()                   :      0.217u      0.017s      0.067w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.050u      0.000s      0.015w      9 calls
DFH: compute_K                      :      0.150u      0.000s      0.049w      9 calls
DFH: compute_wK()                   :      0.317u      0.000s      0.096w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.333u      0.033s      0.112w      8 calls
HF: Form C                          :      0.033u      0.000s      0.006w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
| build grid                        :      0.217u      0.017s      0.070w      1 calls
| post-process grid                 :      0.133u      0.000s      0.042w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.009w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.006w      1 calls
DFH: initialize()                   :      0.767u      0.033s      0.239w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.006w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.006w      1 calls
| DFH: AO Construction              :      0.100u      0.017s      0.034w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.065w      2 calls
| DFH: wAO Construction             :      0.133u      0.000s      0.041w      1 calls
| DFH: wAO Copy                     :      0.033u      0.000s      0.006w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.029w      1 calls
| SAD Guess                         :      0.083u      0.000s      0.028w      1 calls
HF: Form G                          :      4.850u      0.017s      1.462w      9 calls
| RV: Form V                        :      4.317u      0.000s      1.298w      9 calls
| | Properties                      :      0.836p                          13527 calls
| | Functional                      :      0.786p                          13527 calls
| | V_xc                            :      0.964p                          13527 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.533u      0.017s      0.164w      9 calls
| | DFH: compute_JK()               :      0.217u      0.017s      0.067w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.050u      0.000s      0.015w      9 calls
| | | DFH: compute_K                :      0.150u      0.000s      0.049w      9 calls
| | DFH: compute_wK()               :      0.317u      0.000s      0.096w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.333u      0.033s      0.112w      8 calls
HF: Form C                          :      0.033u      0.000s      0.006w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:22 2025
Timers Off: Wed Feb 19 10:45:29 2025

Wall Time:        7.03 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
build grid                          :      0.217u      0.000s      0.069w      1 calls
post-process grid                   :      0.133u      0.017s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.008w      4 calls
DFH: initialize()                   :      0.750u      0.033s      0.234w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.033w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.066w      2 calls
DFH: wAO Construction               :      0.117u      0.000s      0.038w      1 calls
DFH: wAO Copy                       :      0.033u      0.000s      0.007w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.017s      0.030w      1 calls
SAD Guess                           :      0.083u      0.017s      0.030w      1 calls
HF: Form G                          :      4.900u      0.017s      1.479w      9 calls
RV: Form V                          :      4.367u      0.000s      1.315w      9 calls
Properties                          :      0.851p                          13635 calls
Functional                          :      0.793p                          13635 calls
V_xc                                :      0.977p                          13635 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.533u      0.017s      0.163w      9 calls
DFH: compute_JK()                   :      0.233u      0.000s      0.069w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.050u      0.000s      0.016w      9 calls
DFH: compute_K                      :      0.183u      0.000s      0.049w      9 calls
DFH: compute_wK()                   :      0.300u      0.017s      0.094w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.367u      0.017s      0.119w      8 calls
HF: Form C                          :      0.000u      0.000s      0.006w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
| build grid                        :      0.217u      0.000s      0.069w      1 calls
| post-process grid                 :      0.133u      0.017s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      0.750u      0.033s      0.234w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.005w      1 calls
| DFH: AO Construction              :      0.117u      0.000s      0.033w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.066w      2 calls
| DFH: wAO Construction             :      0.117u      0.000s      0.038w      1 calls
| DFH: wAO Copy                     :      0.033u      0.000s      0.007w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.083u      0.017s      0.030w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.030w      1 calls
HF: Form G                          :      4.900u      0.017s      1.479w      9 calls
| RV: Form V                        :      4.367u      0.000s      1.315w      9 calls
| | Properties                      :      0.851p                          13635 calls
| | Functional                      :      0.793p                          13635 calls
| | V_xc                            :      0.977p                          13635 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.533u      0.017s      0.163w      9 calls
| | DFH: compute_JK()               :      0.233u      0.000s      0.069w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.050u      0.000s      0.016w      9 calls
| | | DFH: compute_K                :      0.183u      0.000s      0.049w      9 calls
| | DFH: compute_wK()               :      0.300u      0.017s      0.094w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.367u      0.017s      0.119w      8 calls
HF: Form C                          :      0.000u      0.000s      0.006w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:22 2025
Timers Off: Wed Feb 19 10:45:29 2025

Wall Time:        7.10 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
build grid                          :      0.217u      0.000s      0.070w      1 calls
post-process grid                   :      0.133u      0.017s      0.042w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.008w      4 calls
DFH: initialize()                   :      0.917u      0.033s      0.284w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.133u      0.017s      0.037w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.067w      2 calls
DFH: wAO Construction               :      0.183u      0.000s      0.055w      1 calls
DFH: wAO Copy                       :      0.017u      0.000s      0.008w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.031w      1 calls
SAD Guess                           :      0.083u      0.000s      0.030w      1 calls
HF: Form G                          :      5.067u      0.000s      1.525w      9 calls
RV: Form V                          :      4.550u      0.000s      1.365w      9 calls
Properties                          :      0.858p                          13554 calls
Functional                          :      0.795p                          13554 calls
V_xc                                :      1.063p                          13554 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.517u      0.000s      0.159w      9 calls
DFH: compute_JK()                   :      0.200u      0.000s      0.065w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.033u      0.000s      0.014w      9 calls
DFH: compute_K                      :      0.167u      0.000s      0.047w      9 calls
DFH: compute_wK()                   :      0.317u      0.000s      0.094w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.400u      0.017s      0.121w      8 calls
HF: Form C                          :      0.033u      0.000s      0.007w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
| build grid                        :      0.217u      0.000s      0.070w      1 calls
| post-process grid                 :      0.133u      0.017s      0.042w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      0.917u      0.033s      0.284w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.005w      1 calls
| DFH: AO Construction              :      0.133u      0.017s      0.037w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.067w      2 calls
| DFH: wAO Construction             :      0.183u      0.000s      0.055w      1 calls
| DFH: wAO Copy                     :      0.017u      0.000s      0.008w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.001w      1 calls
HF: Guess                           :      0.083u      0.000s      0.031w      1 calls
| SAD Guess                         :      0.083u      0.000s      0.030w      1 calls
HF: Form G                          :      5.067u      0.000s      1.525w      9 calls
| RV: Form V                        :      4.550u      0.000s      1.365w      9 calls
| | Properties                      :      0.858p                          13554 calls
| | Functional                      :      0.795p                          13554 calls
| | V_xc                            :      1.063p                          13554 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.517u      0.000s      0.159w      9 calls
| | DFH: compute_JK()               :      0.200u      0.000s      0.065w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.033u      0.000s      0.014w      9 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.047w      9 calls
| | DFH: compute_wK()               :      0.317u      0.000s      0.094w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.400u      0.017s      0.121w      8 calls
HF: Form C                          :      0.033u      0.000s      0.007w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:22 2025
Timers Off: Wed Feb 19 10:45:29 2025

Wall Time:        7.19 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
build grid                          :      0.200u      0.017s      0.069w      1 calls
post-process grid                   :      0.150u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.009w      4 calls
DFH: initialize()                   :      0.917u      0.017s      0.280w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.039w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.064w      2 calls
DFH: wAO Construction               :      0.183u      0.000s      0.055w      1 calls
DFH: wAO Copy                       :      0.017u      0.000s      0.008w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.100u      0.000s      0.032w      1 calls
SAD Guess                           :      0.100u      0.000s      0.031w      1 calls
HF: Form G                          :      5.067u      0.033s      1.526w      9 calls
RV: Form V                          :      4.533u      0.033s      1.358w      9 calls
Properties                          :      0.846p                          13752 calls
Functional                          :      0.805p                          13752 calls
V_xc                                :      1.052p                          13752 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.533u      0.000s      0.167w      9 calls
DFH: compute_JK()                   :      0.217u      0.000s      0.068w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.067u      0.000s      0.015w      9 calls
DFH: compute_K                      :      0.150u      0.000s      0.049w      9 calls
DFH: compute_wK()                   :      0.317u      0.000s      0.100w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.450u      0.017s      0.132w      8 calls
HF: Form C                          :      0.000u      0.000s      0.008w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.350u      0.017s      0.111w      1 calls
| build grid                        :      0.200u      0.017s      0.069w      1 calls
| post-process grid                 :      0.150u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      0.917u      0.017s      0.280w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.004w      3 calls
| Libint2ErfERI::Libint2ErfERI      :      0.017u      0.000s      0.005w      1 calls
| DFH: AO Construction              :      0.117u      0.000s      0.039w      1 calls
| DFH: AO-Met. Contraction          :      0.217u      0.000s      0.064w      2 calls
| DFH: wAO Construction             :      0.183u      0.000s      0.055w      1 calls
| DFH: wAO Copy                     :      0.017u      0.000s      0.008w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.100u      0.000s      0.032w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.031w      1 calls
HF: Form G                          :      5.067u      0.033s      1.526w      9 calls
| RV: Form V                        :      4.533u      0.033s      1.358w      9 calls
| | Properties                      :      0.846p                          13752 calls
| | Functional                      :      0.805p                          13752 calls
| | V_xc                            :      1.052p                          13752 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.533u      0.000s      0.167w      9 calls
| | DFH: compute_JK()               :      0.217u      0.000s      0.068w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.067u      0.000s      0.015w      9 calls
| | | DFH: compute_K                :      0.150u      0.000s      0.049w      9 calls
| | DFH: compute_wK()               :      0.317u      0.000s      0.100w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.450u      0.017s      0.132w      8 calls
HF: Form C                          :      0.000u      0.000s      0.008w      8 calls

**************************************************************************************

Host: bme-earth.bme.utexas.edu

Timers On : Wed Feb 19 10:45:29 2025
Timers Off: Wed Feb 19 10:45:36 2025

Wall Time:        6.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.367u      0.017s      0.116w      1 calls
build grid                          :      0.233u      0.000s      0.074w      1 calls
post-process grid                   :      0.133u      0.017s      0.042w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.008w      4 calls
DFH: initialize()                   :      0.733u      0.033s      0.228w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.017u      0.000s      0.005w      1 calls
DFH: AO Construction                :      0.100u      0.000s      0.034w      1 calls
DFH: AO-Met. Contraction            :      0.217u      0.000s      0.062w      2 calls
