
Host: node44.bme.utexas.edu

Timers On : Thu Nov  4 14:06:07 2021
Timers Off: Thu Nov  4 14:06:28 2021

Wall Time:       20.59 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.050u      0.000s      0.033w      1 calls
DFH: initialize()                   :      8.950u      0.433s      0.616w      1 calls
DFH: AO Construction                :      1.217u      0.017s      0.061w      1 calls
DFH: AO-Met. Contraction            :      0.400u      0.000s      0.021w      1 calls
HF: Form core H                     :      0.367u      0.017s      0.021w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :     19.233u      1.183s      1.170w      1 calls
SAD Guess                           :     19.000u      1.167s      1.157w      1 calls
HF: Form G                          :      1.183u      0.050s      0.061w     11 calls
JK: D                               :      0.017u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      1.150u      0.050s      0.059w     11 calls
DFH: compute_JK()                   :      1.133u      0.050s      0.059w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.133u      0.017s      0.009w     11 calls
DFH: compute_K                      :      0.950u      0.033s      0.049w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.033u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.250u      0.033s      0.014w     10 calls
DIISManager::add_entry              :      0.067u      0.017s      0.006w     10 calls
DIISManager::extrapolate            :      0.083u      0.017s      0.003w     10 calls
bMatrix setup                       :      0.050u      0.017s      0.001w     10 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     10 calls
New vector                          :      0.033u      0.000s      0.001w     10 calls
HF: Form C                          :      0.133u      0.000s      0.008w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.050u      0.000s      0.033w      1 calls
DFH: initialize()                   :      8.950u      0.433s      0.616w      1 calls
| DFH: AO Construction              :      1.217u      0.017s      0.061w      1 calls
| DFH: AO-Met. Contraction          :      0.400u      0.000s      0.021w      1 calls
HF: Form core H                     :      0.367u      0.017s      0.021w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :     19.233u      1.183s      1.170w      1 calls
| SAD Guess                         :     19.000u      1.167s      1.157w      1 calls
HF: Form G                          :      1.183u      0.050s      0.061w     11 calls
| JK: D                             :      0.017u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      1.150u      0.050s      0.059w     11 calls
| | DFH: compute_JK()               :      1.133u      0.050s      0.059w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.133u      0.017s      0.009w     11 calls
| | | DFH: compute_K                :      0.950u      0.033s      0.049w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.033u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.250u      0.033s      0.014w     10 calls
| DIISManager::add_entry            :      0.067u      0.017s      0.006w     10 calls
| DIISManager::extrapolate          :      0.083u      0.017s      0.003w     10 calls
| | bMatrix setup                   :      0.050u      0.017s      0.001w     10 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     10 calls
| | New vector                      :      0.033u      0.000s      0.001w     10 calls
HF: Form C                          :      0.133u      0.000s      0.008w     10 calls

**************************************************************************************

Host: node74.bme.utexas.edu

Timers On : Wed Jun  8 10:04:53 2022
Timers Off: Wed Jun  8 10:10:36 2022

Wall Time:      342.41 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      3.050u      0.083s      1.326w     18 calls
Libint2ERI::Libint2ERI              :     13.367u      0.450s      4.394w    234 calls
DFH: initialize()                   :    164.250u      7.450s     51.726w     18 calls
DFH: AO Construction                :     39.533u      1.783s     12.422w     18 calls
DFH: AO-Met. Contraction            :     77.750u      4.083s     24.633w     18 calls
HF: Form core H                     :      2.217u      0.017s      0.697w      9 calls
HF: Form S/X                        :      0.233u      0.000s      0.083w      9 calls
HF: Guess                           :      0.300u      0.017s      0.087w      9 calls
SAD Guess                           :      0.267u      0.017s      0.082w      1 calls
HF: Form G                          :    114.617u      8.517s     37.057w    153 calls
JK: D                               :      0.083u      0.000s      0.044w    301 calls
JK: USO2AO                          :      0.067u      0.017s      0.022w    301 calls
JK: JK                              :    321.750u     27.583s    105.135w    301 calls
DFH: compute_JK()                   :    321.750u     27.583s    105.132w    301 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.001w    301 calls
DFH: compute_J                      :     28.617u      0.450s      8.842w    301 calls
DFH: compute_K                      :    248.283u      1.133s     75.026w    301 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    301 calls
HF: Form F                          :      0.017u      0.000s      0.014w    153 calls
HF: Form D                          :      0.050u      0.000s      0.019w    153 calls
HF: DIIS                            :      2.117u      0.350s      0.761w    152 calls
DIISManager::add_entry              :      0.167u      0.100s      0.093w    144 calls
DIISManager::extrapolate            :      0.800u      0.233s      0.264w    144 calls
bMatrix setup                       :      0.467u      0.167s      0.142w    144 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.012w    144 calls
New vector                          :      0.317u      0.067s      0.108w    144 calls
HF: Form C                          :      4.117u      0.067s      1.326w    152 calls
DFMP2 Singles                       :      0.050u      0.000s      0.007w      9 calls
DFMP2 Aia                           :     33.983u      2.550s     11.414w      9 calls
DFMP2 (A|mn)                        :     24.867u      0.117s      7.503w      9 calls
DFMP2 (A|mn)C_mi                    :      1.983u      0.050s      0.614w      9 calls
DFMP2 (A|mi)C_na                    :      1.367u      0.000s      0.428w      9 calls
DFMP2 Aia Write                     :      0.267u      0.233s      0.139w      9 calls
DFMP2 iaB                           :     19.600u      1.967s      6.553w      9 calls
DFMP2 Metric                        :      7.533u      0.100s      2.297w      9 calls
DFMP2 Aia Read                      :      0.150u      0.117s      0.100w      9 calls
DFMP2 (ia|A)(A|Q)                   :      4.650u      0.000s      1.398w      9 calls
DFMP2 Bia Write                     :      0.233u      0.250s      0.136w      9 calls
DFMP2 Bia Read                      :      0.283u      0.300s      0.253w     27 calls
DFMP2 (ia|B)(B|Q)                   :      4.667u      0.033s      1.395w      9 calls
DFMP2 Cia Write                     :      0.183u      0.200s      0.137w      9 calls
DFMP2 aiB                           :      1.117u      0.717s      0.592w      9 calls
DFMP2 Tij                           :     89.967u      6.350s     30.633w      9 calls
DFMP2 Cia Read                      :      0.183u      0.300s      0.190w     18 calls
DFMP2 I                             :     69.833u      0.400s     21.126w     18 calls
DFMP2 T2                            :     13.067u      0.217s      3.992w     18 calls
DFMP2 G                             :     34.750u      0.250s     10.531w      9 calls
DFMP2 Pab                           :      9.450u      0.317s      2.942w      9 calls
DFMP2 Gia Write                     :      0.217u      0.267s      0.135w      9 calls
DFMP2 Tab                           :     50.817u      4.700s     17.938w      9 calls
DFMP2 Bai Read                      :      0.000u      0.117s      0.080w      9 calls
DFMP2 Qai Read                      :      0.100u      0.000s      0.075w      9 calls
DFMP2 Pij                           :      4.067u      0.033s      1.222w      9 calls
DFMP2 gamma                         :      6.100u      0.850s      2.126w      9 calls
DFMP2 Gia Read                      :      0.267u      0.267s      0.168w     18 calls
DFMP2 g                             :      4.800u      0.033s      1.461w      9 calls
DFMP2 Gia                           :      2.233u      1.033s      1.026w      9 calls
DFMP2 aiG Write                     :      0.233u      0.217s      0.123w      9 calls
DFMP2 AB^x                          :      1.300u      0.017s      0.427w      9 calls
DFMP2 Amn^x                         :     67.350u      2.583s     21.379w      9 calls
DFMP2 L                             :     42.583u      3.767s     14.987w      9 calls
DFMP2 P                             :      0.100u      0.017s      0.078w      9 calls
DFMP2 W                             :      0.133u      0.017s      0.069w      9 calls
DFMP2 Z                             :    292.500u     23.283s     95.080w      9 calls
DFMP2 grad                          :    193.933u     12.217s     64.088w      9 calls
Grad: V T Perturb                   :      9.950u      0.100s      3.020w      9 calls
Grad: S                             :      0.033u      0.000s      0.019w      9 calls
Grad: JK                            :    183.350u     12.083s     60.835w      9 calls
CorrGrad: Amn                       :     44.650u      4.433s     15.888w      9 calls
CorrGrad: AB                        :     37.383u      2.033s     11.849w      9 calls
CorrGrad: UV                        :     15.517u      1.617s      5.166w      9 calls
CorrGrad: ABx                       :      1.567u      0.117s      0.506w      9 calls
CorrGrad: Amnx                      :     83.717u      3.700s     27.096w      9 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      1.233u      0.000s      0.756w      9 calls
| Libint2ERI::Libint2ERI            :      0.850u      0.000s      0.495w      9 calls
DFH: initialize()                   :     82.850u      3.717s     26.090w      9 calls
| Libint2ERI::Libint2ERI            :      1.600u      0.050s      0.491w     27 calls
| DFH: AO Construction              :     19.900u      0.883s      6.247w      9 calls
| DFH: AO-Met. Contraction          :     39.117u      2.033s     12.384w      9 calls
HF: Form core H                     :      2.217u      0.017s      0.697w      9 calls
HF: Form S/X                        :      0.233u      0.000s      0.083w      9 calls
HF: Guess                           :      0.300u      0.017s      0.087w      9 calls
| SAD Guess                         :      0.267u      0.017s      0.082w      1 calls
HF: Form G                          :    114.617u      8.517s     37.057w    153 calls
| JK: D                             :      0.033u      0.000s      0.020w    153 calls
| JK: USO2AO                        :      0.050u      0.000s      0.009w    153 calls
| JK: JK                            :    114.383u      8.517s     36.994w    153 calls
| | DFH: compute_JK()               :    114.383u      8.517s     36.993w    153 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.001w    153 calls
| | | DFH: compute_J                :     11.250u      0.033s      3.426w    153 calls
| | | DFH: compute_K                :     88.567u      0.183s     26.703w    153 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w    153 calls
HF: Form F                          :      0.017u      0.000s      0.014w    153 calls
HF: Form D                          :      0.050u      0.000s      0.019w    153 calls
HF: DIIS                            :      2.117u      0.350s      0.761w    152 calls
| DIISManager::add_entry            :      0.167u      0.100s      0.093w    144 calls
| DIISManager::extrapolate          :      0.800u      0.233s      0.264w    144 calls
| | bMatrix setup                   :      0.467u      0.167s      0.142w    144 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.012w    144 calls
| | New vector                      :      0.317u      0.067s      0.108w    144 calls
HF: Form C                          :      4.117u      0.067s      1.326w    152 calls
DFMP2 Singles                       :      0.050u      0.000s      0.007w      9 calls
DFMP2 Aia                           :     33.983u      2.550s     11.414w      9 calls
| Libint2ERI::Libint2ERI            :      1.783u      0.033s      0.552w     18 calls
| DFMP2 (A|mn)                      :     24.867u      0.117s      7.503w      9 calls
| DFMP2 (A|mn)C_mi                  :      1.983u      0.050s      0.614w      9 calls
| DFMP2 (A|mi)C_na                  :      1.367u      0.000s      0.428w      9 calls
| DFMP2 Aia Write                   :      0.267u      0.233s      0.139w      9 calls
DFMP2 iaB                           :     19.600u      1.967s      6.553w      9 calls
| DFMP2 Metric                      :      7.533u      0.100s      2.297w      9 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.003w     18 calls
| DFMP2 Aia Read                    :      0.150u      0.117s      0.100w      9 calls
| DFMP2 (ia|A)(A|Q)                 :      4.650u      0.000s      1.398w      9 calls
| DFMP2 Bia Write                   :      0.233u      0.250s      0.136w      9 calls
