#CFlux-bond j parameters. Unit: e/A
cflux-a      -0.00619  -0.00001      0.01083     -0.00062      c0cn1          n0      c1cn1r5
cflux-a      -0.00034   0.00028     -0.00807      0.04286      c0cn1          n0           Hn
cflux-a       0.00007  -0.00016      0.00071     -0.00214    c1cn1r5          n0           Hn
cflux-a       0.01089  -0.00539     -0.04267      0.01497      N=CC+         C3*           HC
cflux-a       0.00448   0.00753      0.00160      0.05176      N=CC+          C+         N=C+
cflux-a       0.00990  -0.00155      0.00276     -0.05559        C3*       N=CC+           C+
cflux-a      -0.00079  -0.00727      0.00210      0.04009        C3*       N=CC+           H+
cflux-a      -0.00318  -0.00023     -0.07824      0.02296         C+       N=CC+           H+
cflux-a       0.00045   0.00172      0.04719      0.00046      ccnr5         C3*           HC
cflux-a      -0.00032   0.00070      0.00100     -0.02477        C3*       ccnr5      c1cn1r5
cflux-a      -0.00023   0.00082      0.03072     -0.00031        C3*       ccnr5           n0
cflux-a      -0.00010  -0.00018     -0.05924      0.00898    c1cn1r5       ccnr5           n0
cflux-a      -0.00430   0.00094      0.00550     -0.00013      ccnr5     c1cn1r5           n1
cflux-a       0.00023   0.00015     -0.01683      0.02255      ccnr5     c1cn1r5           Hc
cflux-a       0.00052   0.00158      0.03497     -0.04888      ccnr5          n0       cnn1r5
cflux-a       0.00000   0.00000      0.00069     -0.00069        C1C         C1C           HC
cflux-a       0.00094  -0.00614     -0.00292     -0.04626      ccnN2          n0          ccn
cflux-a      -0.00021   0.00793      0.00075      0.00021         n0       ccnN2          car
cflux-a      -0.00685  -0.01293     -0.00744      0.02637         n0       ccnN2       NH2ben
cflux-a      -0.00008  -0.00041     -0.00041      0.02714      ccnN2         car          car
cflux-a       0.00937   0.00436      0.00054      0.00245      ccnN2         car           Hc
cflux-a      -0.00669   0.00081      0.00128      0.00092      ccnN2      NH2ben           HN
cflux-a       0.00238   0.00238      0.00076      0.00076         HN      NH2ben           HN
cflux-a       0.01407   0.00300      0.03294      0.05326      c1cn1        nc=O        c=On1
cflux-a       0.00297   0.00049     -0.03458      0.00073      c=On1        nc=O           Hn
cflux-a      -0.00766   0.00710     -0.00448      0.00196     c-PryN      c-PryO         ccco
cflux-a       0.00000   0.00000     -0.00496     -0.00055     c-PryN      c-PryO           Hc
cflux-a      -0.00238   0.00060      0.06140     -0.00055       ccco      c-PryO           Hc
cflux-a       0.00000   0.00000     -0.00307      0.00066     c-PryO      c-PryN        c1cn1
cflux-a       0.00000   0.00000     -0.00348     -0.01848     c-PryO      c-PryN           Hc
cflux-a       0.00000   0.00000      0.00051      0.00120      c1cn1      c-PryN           Hc
cflux-a       0.00107   0.00021     -0.04883     -0.00053       nc=O       c1cn1       c-PryN
cflux-a      -0.01145  -0.00039     -0.00047      0.00284     c-PryN       c1cn1           Hc
cflux-a       0.00792  -0.00311     -0.00067      0.10586        Oar       c=On1         nc=O
cflux-a       0.01223   0.01268     -0.04166     -0.00095       nc=O       c=On1         ccco
cflux-a      -0.00020  -0.00702     -0.07927      0.00073     c-PryO        ccco        c=On1
cflux-a       0.00025  -0.00002      0.00559      0.01738     c-PryO        ccco           Hc
cflux-a       0.00179   0.00179      0.00633      0.00633         HS         SH2           HS
cflux-a      -0.00090  -0.00043      0.00069      0.00018        ccn         ccn           n0
cflux-a      -0.00699  -0.00950      0.00020     -0.00023        ccn         ccn           Hc
cflux-a       0.00029   0.00294     -0.00485      0.01503       ccco         C3*           HC
cflux-a       0.00662   0.01001     -0.00364      0.04235      c1cn1        ccco          C3*
cflux-a      -0.00287   0.00062     -0.05188      0.04774      c=On1        ccco          C3*
cflux-a      -0.00099   0.01774     -0.00012     -0.08822       C-A6        N-A1         C-A2
cflux-a      -0.00027   0.00558      0.00006     -0.00025       N-A1        C-A6         c-A5
cflux-a      -0.00138   0.02165      0.00017      0.00026       N-A1        C-A6         N3-A
cflux-a      -0.00059   0.02736     -0.00097      0.00018       c-A5        C-A6         N3-A
cflux-a      -0.00037   0.00309      0.00057     -0.11190       C-A6        c-A5         c-A4
cflux-a       0.00039  -0.00095     -0.04085      0.02063       C-A6        c-A5           n0
cflux-a      -0.00095   0.00096     -0.00045     -0.07510       c-A4        c-A5           n0
cflux-a      -0.00000  -0.00078      0.04380      0.00024       c-A5        c-A4         N-A3
cflux-a      -0.00057   0.00617      0.00059     -0.00052       c-A5        c-A4           n1
cflux-a      -0.00419   0.00020      0.00067      0.04291       N-A3        c-A4           n1
cflux-a      -0.00307  -0.01158     -0.00014     -0.01686       c-A4        N-A3         C-A2
cflux-a      -0.00416  -0.00075      0.07040      0.00045       N-A1        C-A2         N-A3
cflux-a       0.01682   0.01159      0.00067      0.00028       N-A1        C-A2           HC
cflux-a      -0.00064  -0.00003      0.00159      0.00028       N-A3        C-A2           HC
cflux-a      -0.00537   0.00007      0.14725      0.15877       c-A5          n0       cnn1r5
cflux-a       0.00020  -0.00824     -0.00025     -0.00058       c-A4          n1       cnn1r5
cflux-a       0.00017   0.00607      0.00081      0.00012       c-A4          n1           Hn
cflux-a      -0.00492   0.00073      0.00020      0.00015       C-A6        N3-A           HN
cflux-a      -0.00694  -0.00694      0.00044      0.00044         HN        N3-A           HN
cflux-a       0.00079   0.00071     -0.03660     -0.06151        O=C        CH2O           HC
cflux-a       0.00036   0.00036      0.00019      0.00019         HC        CH2O           HC
cflux-a      -0.00099   0.00083      0.13696     -0.15880         NT         C1N          C3*
cflux-a       0.00086   0.00004     -0.10796      0.02439        C1N         C3*           HC
cflux-a      -0.00170  -0.00170     -0.00009     -0.00009        C3*          N3          C3*
cflux-a       0.00055  -0.00090      0.00064     -0.00955        C3*          N3           HN
cflux-a      -0.00033  -0.00033      0.00006      0.00006        C3*          N4          C3*
cflux-a      -0.00079  -0.00053      0.00340      0.00330        C3*         C3*           S3
cflux-a      -0.00094   0.00006      0.02285     -0.00918        car         C3*           HC
cflux-a       0.00348  -0.00076      0.06201      0.00363        C3*         car          car
cflux-a      -0.00010  -0.00004     -0.02542      0.12113        O=C       C-ket          C3*
cflux-a       0.00429   0.00429     -0.06759     -0.06759        C3*       C-ket          C3*
cflux-a      -0.00085   0.00312      0.02165      0.00028      C-ket         C3*           HC
cflux-a      -0.00069  -0.00069     -0.04391     -0.04391       C3R6        C3R6         C3R6
cflux-a       0.00033   0.00022      0.00027     -0.04534       C3R6        C3R6           HC
cflux-a      -0.00050  -0.00050      0.02290      0.02290         HC        C3R6           HC
cflux-a      -0.00047  -0.00047     -0.00034     -0.00034        C3*         OR2          C3*
cflux-a       0.00206   0.00196      0.00073      0.00070        OR2         C3*           HC
cflux-a      -0.00218  -0.00218      0.00009      0.00009        car        car0          car
cflux-a      -0.00032  -0.00046      0.00021     -0.00004        car        car0         car0
cflux-a       0.00010   0.00033     -0.01262      0.01653        OR2         C3*          C3*
cflux-a       0.00613   0.00213     -0.08564     -0.06174        Oar        c-G6         nc=O
cflux-a       0.00652  -0.00042     -0.04022      0.08478        Oar        c-G6         c-G5
cflux-a       0.02260   0.00274      0.00037     -0.05964       nc=O        c-G6         c-G5
cflux-a      -0.00662   0.00030     -0.00088     -0.03980       c-G6        nc=O         cnnN
cflux-a      -0.00021  -0.00059     -0.00088     -0.00061       c-G6        nc=O           Hn
cflux-a      -0.00094  -0.00049      0.08595     -0.00535       cnnN        nc=O           Hn
cflux-a       0.00336  -0.00610      0.05486     -0.05259       nc=O        cnnN         n-G3
cflux-a       0.00049   0.00390     -0.08072     -0.20831       nc=O        cnnN       NH2ben
cflux-a       0.00570   0.00442      0.05277      0.00048       n-G3        cnnN       NH2ben
cflux-a       0.01420   0.00522      0.05828     -0.00075       cnnN        n-G3         c-G4
cflux-a       0.00097  -0.00407      0.00001      0.03318       n-G3        c-G4         c-G5
cflux-a       0.00042   0.01398      0.00052      0.01351       n-G3        c-G4           n1
cflux-a       0.01164   0.01390     -0.02365     -0.00062       c-G5        c-G4           n1
cflux-a      -0.00054   0.01945      0.08707      0.00469       c-G6        c-G5         c-G4
cflux-a      -0.01320   0.00648      0.01152     -0.00043       c-G6        c-G5           n0
cflux-a       0.00027   0.01578      0.02768     -0.05218       c-G4        c-G5           n0
cflux-a      -0.00097  -0.00507      0.00072     -0.00778       c-G5          n0       cnn1r5
cflux-a      -0.00037  -0.00578      0.03689     -0.09418       c-G4          n1       cnn1r5
cflux-a       0.00034   0.00300     -0.04668      0.00883       c-G4          n1           Hn
cflux-a      -0.00303   0.00937      0.00083     -0.05041       cnnN      NH2ben           HN
cflux-a       0.00037   0.00555      0.04732      0.00006        CHO         C3*           HC
cflux-a       0.00233  -0.00032     -0.06973      0.06270        O=C         CHO          C3*
cflux-a      -0.00060  -0.00046     -0.05458      0.00068        O=C         CHO           HC
cflux-a       0.00428   0.00382     -0.02341     -0.09172        C3*         CHO           HC
cflux-a       0.00051  -0.01013     -0.15217     -0.00040     ccn1N2        nc=O       c=Onn1
cflux-a      -0.00693   0.01017      0.00073      0.00049     ccn1N2        nc=O           Hn
cflux-a      -0.00022   0.00815      0.05371     -0.00154     c=Onn1        nc=O           Hn
cflux-a      -0.00255   0.01233      0.04925     -0.00001     ccn1N2      NH2Cyt           HN
cflux-a      -0.00092  -0.00092      0.05580      0.05580         HN      NH2Cyt           HN
cflux-a       0.01650   0.01650      0.08426      0.08426     c=Onn1          n0       c=Onn1
cflux-a       0.01402   0.02431      0.05572      0.00047       nc=O      ccn1N2       NH2Cyt
cflux-a      -0.00037  -0.00032     -0.01375      0.00077       nc=O      ccn1N2       c-PryN
cflux-a       0.02401   0.01251      0.00061     -0.02827     NH2Cyt      ccn1N2       c-PryN
cflux-a       0.00034   0.01003     -0.00065     -0.00484     ccn1N2      c-PryN       c=Onn1
cflux-a      -0.00633   0.00878     -0.00092     -0.00135     ccn1N2      c-PryN           Hc
cflux-a      -0.00214   0.01994     -0.00083     -0.11587     c=Onn1      c-PryN           Hc
cflux-a       0.00920  -0.00485     -0.29456      0.14467        Oar      c=Onn1         nc=O
cflux-a       0.00889  -0.00085     -0.08274      0.02084        Oar      c=Onn1           n0
cflux-a       0.01393  -0.00029     -0.04059      0.00048       nc=O      c=Onn1           n0
cflux-a       0.00748   0.00122      0.00040      0.01125         n0      c=Onn1       c-PryN
cflux-a       0.00084   0.01215      0.00416      0.00067         n0      c=Onn1           Hc
cflux-a       0.01637   0.01445     -0.04333      0.00080     c-PryN      c=Onn1           Hc
cflux-a       0.00207   0.00040      0.00050     -0.00039        car         car     c-Pheion
cflux-a      -0.00044   0.00084     -0.00036     -0.00023   c-Pheion         car           Hc
cflux-a      -0.00219  -0.00219      0.00031      0.00031        car    c-Pheion          car
cflux-a      -0.00490  -0.00071     -0.17365     -0.15889        car    c-Pheion       O-Phe-
cflux-a      -0.00447   0.00559     -0.01676     -0.00052        car      NH2ben           HN
cflux-a       0.00035  -0.00108     -0.01415     -0.02627     NH2ben         car          car
cflux-a       0.00011   0.00011     -0.01281     -0.01281          F         CF4            F
cflux-a       0.00008   0.00008     -0.00494     -0.00494         Cl        CCl4           Cl
cflux-a       0.00045   0.00045      0.00024      0.00024          F         CF3            F
cflux-a      -0.00008   0.00090     -0.00041     -0.00373          F         CF3           HC
cflux-a       0.00026   0.00026     -0.00004     -0.00004         Cl        CCl3           Cl
cflux-a       0.00081  -0.00090     -0.00056     -0.00281         Cl        CCl3           HC
cflux-a       0.00012   0.00012      0.00027      0.00027         Br        CBr3           Br
cflux-a       0.00093  -0.00150     -0.00045     -0.00276         Br        CBr3           HC
cflux-a      -0.00620  -0.00620      0.00622      0.00622      CO=OC         OR2        CO=OC
cflux-a       0.00293   0.00010     -0.01584     -0.06658        OR2       CO=OC          O=C
cflux-a      -0.00858  -0.00051     -0.00073      0.14718        OR2       CO=OC          C3*
cflux-a      -0.00050  -0.00008     -0.08821     -0.28698        O=C       CO=OC          C3*
cflux-a      -0.00057  -0.00099      0.02672     -0.00150      CO=OC         C3*           HC
cflux-a      -0.00918   0.00221      0.00072     -0.06363     C-carb         OCO           HO
cflux-a      -0.00263  -0.00195      0.05647     -0.08590     C-carb      N-carb           HN
cflux-a      -0.00170  -0.00170      0.11683      0.11683         HN      N-carb           HN
cflux-a       0.01192  -0.00264     -0.05548     -0.14019        OCO      C-carb          O=C
cflux-a       0.00205   0.00075     -0.09723     -0.11774        OCO      C-carb       N-carb
cflux-a      -0.01318  -0.00638     -0.06146      0.00181        O=C      C-carb       N-carb
cflux-a       0.00241   0.00241      0.01320      0.01320         HN          N3           HN
cflux-a      -0.00094  -0.01278      0.00065      0.04293         N3         C3*          C3*
cflux-a       0.00176  -0.00088     -0.07618      0.00003         n1     c1cn1r5         c0r5
cflux-a      -0.00082  -0.00509      0.00648     -0.01136      c0cn1          n1       cnn1r5
cflux-a       0.00305   0.00014     -0.00011     -0.05647         n1       c0cn1          C3*
cflux-a      -0.00043  -0.00462      0.01178      0.02059         n1       c0cn1        ccnr5
cflux-a      -0.00017   0.00051      0.02053     -0.04326        C3*       c0cn1        ccnr5
cflux-a       0.00060   0.00092      0.00295     -0.01919      c0cn1         C3*           HC
cflux-a      -0.00065   0.00024     -0.02468     -0.02750         n0       ccnr5        c0cn1
cflux-a      -0.00017   0.00003      0.00457      0.00064         n0       ccnr5           Hc
cflux-a      -0.00028  -0.00019     -0.05812      0.00064      c0cn1       ccnr5           Hc
cflux-a       0.00166  -0.00222     -0.00193      0.05028        SC2         C3*          C3*
cflux-a      -0.00031  -0.00045      0.06246     -0.00064        C3*         C3*         N=C+
cflux-a       0.00592  -0.00043      0.01915     -0.00142       N=C+         C3*           HC
cflux-a       0.00037   0.00328      0.01350      0.01486      N=CC+          C+          N=C
cflux-a       0.00000   0.00000      0.00779     -0.02116        N=C          C+         N=C+
cflux-a       0.00000   0.00000      0.02076      0.00208         C+         N=C           H+
cflux-a      -0.00405  -0.00130      0.03469     -0.05332        C3*         C3*          CON
cflux-a      -0.00179   0.00063      0.02853     -0.04930        C3*         C3*         CO=O
cflux-a      -0.00515  -0.00515     -0.02765     -0.02765        O=S         SO2          O=S
cflux-a      -0.00003  -0.00015     -0.08331      0.00387        O=S         SO2          C3*
cflux-a      -0.00153  -0.00153     -0.00529     -0.00529        C3*         SO2          C3*
cflux-a      -0.00041   0.00076     -0.00475     -0.12398        SO2         C3*          C3*
cflux-a       0.00198   0.00071      0.02471      0.04194        SO2         C3*           HC
cflux-a      -0.00001   0.00132      0.00064      0.01540         SS          SS          C3*
cflux-a      -0.00033  -0.00439      0.03246      0.03656         SS         C3*          C3*
cflux-a      -0.00044   0.00012     -0.04737      0.00888         SS         C3*           HC
cflux-a      -0.00212   0.00047     -0.07486     -0.02421         O-       CO=O-           HC
cflux-a       0.00893   0.00082     -0.04202      0.04979        C3*         C3*         COCl
cflux-a      -0.00000   0.00713     -0.06499     -0.03999       COCl         C3*           HC
cflux-a       0.00392  -0.00076      0.17249      0.00756         Cl        COCl          O=C
cflux-a       0.00757  -0.00083     -0.20584      0.04813         Cl        COCl          C3*
cflux-a       0.00581  -0.00052     -0.06291     -0.05937        O=C        COCl          C3*
cflux-a       0.00793   0.00155     -0.00402      0.01982        C3*         C3*          COF
cflux-a       0.00060   0.00844      0.00054     -0.05783        COF         C3*           HC
cflux-a       0.00049   0.00034     -0.00013     -0.05328          F         COF          O=C
cflux-a       0.00425   0.00055     -0.13780     -0.02585          F         COF          C3*
cflux-a       0.00412   0.00077     -0.15392     -0.01048        O=C         COF          C3*
cflux-a       0.00052   0.00088      0.00811      0.03033        C3*         C3*         COBr
cflux-a      -0.00019   0.00210     -0.04021      0.04716       COBr         C3*           HC
cflux-a       0.00321  -0.00081      0.24725      0.10061         Br        COBr          O=C
cflux-a       0.00257   0.00097     -0.18151      0.04877         Br        COBr          C3*
cflux-a       0.00120  -0.00067     -0.03091      0.00000        O=C        COBr          C3*
cflux-a       0.00327  -0.03182     -0.11184      0.00030        C3*       O-est          CO3
cflux-a      -0.00048  -0.02224     -0.06659      0.08680      O-est         C3*          C3*
cflux-a       0.00404   0.00058     -0.00012     -0.01628      O-est         C3*           HC
cflux-a       0.00065   0.00065     -0.12843     -0.12843      O-est         CO3        O-est
cflux-a       0.02153  -0.00086      0.00003      0.00486      O-est         CO3          O=C
cflux-a      -0.00260   0.00498     -0.01257     -0.01469        CO3         OCO           HO
cflux-a       0.00003   0.00432     -0.12368     -0.10133      O-est         CO3          OCO
cflux-a       0.00182  -0.00582     -0.03485     -0.05663        OCO         CO3          O=C
cflux-a       0.00067   0.00067     -0.03862     -0.03862        OR2         C3*          OR2
cflux-a      -0.01236  -0.02351      0.21550     -0.11998        car         car          C1N
cflux-a      -0.00076   0.00236     -0.39458      0.45632         NT         C1N          car
cflux-a       0.00161   0.00161      0.00273      0.00273         HP          P3           HP
cflux-a       0.00027  -0.00038     -0.00066     -0.04182        C3*         C3*        CO=O-
cflux-a       0.00013   0.00021      0.02600     -0.02085        C3*         C3*          CHO
cflux-a      -0.00035   0.00086     -0.04801     -0.01325      C-Ket         C3*          C3*
cflux-a       0.00138   0.00849     -0.00048     -0.04028      C-Ket         C3*           HC
cflux-a       0.00081   0.00317     -0.01699      0.01035        O=C       C-Ket          C3*
cflux-a       0.01175   0.01175      0.01819      0.01819        C3*       C-Ket          C3*
cflux-a       0.00100   0.00404      0.04319      0.02892       NC=O         C3*          C3*
cflux-a       0.00428   0.00428      0.00006      0.00006        C3*        NC=O          C3*
cflux-a      -0.00040  -0.00050      0.00511      0.00070       c0r5         Oxo       C3O2R5
cflux-a       0.01040   0.00243     -0.00040      0.00013        Oxo        c0r5         c0r5
cflux-a      -0.00045  -0.00181     -0.08046      0.08532        Oxo        c0r5          car
cflux-a       0.00057  -0.00236     -0.00006     -0.10113       c0r5        c0r5          car
cflux-a       0.00996   0.00996      0.03857      0.03857        Oxo      C3O2R5          Oxo
cflux-a       0.00244   0.00465     -0.05481      0.04015        Oxo      C3O2R5           HC
cflux-a       0.00386   0.00386      0.08466      0.08466         HC      C3O2R5           HC
cflux-a       0.00236  -0.00710      0.01370     -0.00333       c0r5         car          car
cflux-a      -0.01362  -0.00034     -0.01539      0.00056       c0r5         car           Hc
cflux-a       0.00666  -0.00099     -0.00998      0.00017     C3O1R5         Oxo       C3O2R5
cflux-a      -0.00250   0.00015      0.02697     -0.00030        Oxo      C3O1R5       C3O1R5
cflux-a       0.00133   0.00249     -0.07500      0.05325        Oxo      C3O1R5           HC
cflux-a      -0.00032   0.00022      0.00000     -0.02677     C3O1R5      C3O1R5           HC
cflux-a      -0.00096  -0.00096      0.00052      0.00052         HC      C3O1R5           HC
cflux-a       0.00367   0.00013      0.10322     -0.02985        C=N         N=C          C3*
cflux-a       0.00040   0.00079      0.07487      0.01629        N=C         C=N          C3*
cflux-a       0.00490   0.00490      0.07935      0.07935        C3*         C=N          C3*
cflux-a      -0.00041   0.00050     -0.05214      0.00082        C=N         C3*          C3*
cflux-a      -0.00065   0.00184      0.00405     -0.01190        C=N         C3*           HC
cflux-a       0.00143  -0.00090      0.06408     -0.01887        N=C         C3*          C3*
cflux-a       0.00416   0.00333     -0.00063      0.00016        N=C         C3*           HC
cflux-a       0.00428   0.00397      0.00026     -0.01090        C3*         C=N           HC
cflux-a      -0.00380  -0.01348     -0.02308      0.00285        C3*       O-est         CO=O
cflux-a       0.00102   0.00072     -0.03522      0.00093       CO=O      C-Bket        C-Ket
cflux-a      -0.00031   0.00248      0.04972     -0.02496       CO=O      C-Bket           HC
cflux-a      -0.00229   0.00068      0.01202      0.04093      C-Ket      C-Bket           HC
cflux-a      -0.00005  -0.00005     -0.00816     -0.00816         HC      C-Bket           HC
cflux-a       0.01170   0.00157     -0.02050      0.08150      O-est        CO=O          O=C
cflux-a      -0.00023  -0.00006     -0.02592      0.13774      O-est        CO=O       C-Bket
cflux-a       0.00288   0.00446      0.03195      0.00080        O=C        CO=O       C-Bket
cflux-a       0.00629   0.00054      0.00028     -0.00068        O=C       C-Ket       C-Bket
cflux-a       0.00808  -0.00029     -0.00097     -0.00097     C-Bket       C-Ket          C3*
cflux-a      -0.00465   0.00271      0.00002      0.00012      C-Oxa         OCO           HO
cflux-a       0.00073  -0.01272      0.00088      0.08261        OCO       C-Oxa          O=C
cflux-a      -0.00030   0.00057     -0.22273      0.00014        OCO       C-Oxa        C-Oxa
cflux-a      -0.01842  -0.00128     -0.28408      0.00053        O=C       C-Oxa        C-Oxa
cflux-a      -0.00464  -0.00081      0.06791      0.00052     C-Oxa1         OCO           HO
cflux-a       0.00268  -0.00078      0.12890      0.01241        OCO      C-Oxa1          O=C
cflux-a       0.00019  -0.00023     -0.13099     -0.00077        OCO      C-Oxa1      C-Oxa1-
cflux-a       0.00223   0.00113     -0.13049      0.03129        O=C      C-Oxa1      C-Oxa1-
cflux-a      -0.01470  -0.01470      0.01182      0.01182         O-     C-Oxa1-           O-
cflux-a       0.00151   0.00589     -0.22081     -0.00095         O-     C-Oxa1-       C-Oxa1
cflux-a      -0.00085  -0.00085      0.10703      0.10703         O-      C-Oxa-           O-
cflux-a       0.00407  -0.00286     -0.35654      0.01355         O-      C-Oxa-       C-Oxa-
cflux-a      -0.00213  -0.00213     -0.15071     -0.15071       CO=O      C-Bket         CO=O
cflux-a       0.00122   0.00452     -0.00076     -0.08488        OCO        CO=O       C-Bket
cflux-a       0.00692   0.00876     -0.12516     -0.12963       CO=O      C-Bket        CO=O-
cflux-a       0.00243   0.00879      0.05683     -0.02603      CO=O-      C-Bket           HC
cflux-a       0.00453   0.00769     -0.00067     -0.00000         O-       CO=O-       C-Bket
cflux-a       0.01311   0.01311     -0.11729     -0.11729      CO=O-      C-Bket        CO=O-
cflux-a      -0.00023  -0.00076      0.00282      0.03969        C3*         C3*        C-PRV
cflux-a       0.00058   0.00684     -0.00087     -0.00119      C-PRV         C3*           HC
cflux-a       0.00048  -0.00070     -0.00265      0.06901        O=C       C-PRV          C3*
cflux-a       0.00091   0.00382     -0.03988      0.01834        O=C       C-PRV         CO=O
cflux-a       0.00556   0.00272     -0.05035      0.00033        C3*       C-PRV         CO=O
cflux-a      -0.00004  -0.00301     -0.19609     -0.00003        OCO        CO=O        C-PRV
cflux-a       0.00311   0.00239     -0.04704     -0.00018        O=C        CO=O        C-PRV
cflux-a      -0.00029   0.00198     -0.05971      0.07222        O=C       C-PRV        CO=O-
cflux-a       0.00949   0.00978      0.08172      0.06697        C3*       C-PRV        CO=O-
cflux-a       0.00000  -0.00295     -0.22339      0.06739         O-       CO=O-        C-PRV
cflux-a      -0.01455  -0.01455      0.00450      0.00450        CON       N-Imi          CON
cflux-a      -0.00044   0.04504     -0.00071      0.04305        CON       N-Imi           HN
cflux-a       0.00659   0.00896      0.00172      0.00203        O=C         CON        N-Imi
cflux-a       0.01423   0.00172      0.00070     -0.01514      N-Imi         CON          C3*
cflux-a       0.00377   0.00377      0.15097      0.15097        O=N         NO2          O=N
cflux-a       0.00248  -0.00100     -0.11622      0.00034        O=N         NO2          C3*
cflux-a      -0.00096  -0.00033      0.00087      0.04240        NO2         C3*          C3*
cflux-a      -0.00011   0.00457     -0.10892      0.01856        NO2         C3*           HC
cflux-a       0.00691   0.00691     -0.03320     -0.03320        O=N      NO2ben          O=N
cflux-a       0.01065  -0.00416     -0.24464      0.06068        O=N      NO2ben          car
cflux-a      -0.00073   0.00973      0.00600     -0.06288     NO2ben         car          car
cflux-a      -0.00057  -0.00028      0.00015      0.00386     C-carb       O-est          C3*
cflux-a       0.00086   0.00086      0.07324      0.07324        C3*      N-carb          C3*
cflux-a      -0.00147  -0.01801     -0.02725     -0.00036        C3*      N-carb       C-carb
cflux-a      -0.00047   0.00013      0.08459      0.02731     N-carb         C3*          C3*
cflux-a      -0.00098  -0.00546     -0.03431      0.04481     N-carb         C3*           HC
cflux-a      -0.00017   0.00019     -0.00009      0.00482      O-est      C-carb          O=C
cflux-a       0.00031   0.00014     -0.00010      0.06438      O-est      C-carb       N-carb
cflux-a       0.00697   0.00606      0.01317      0.12840        C3*      N-carb           HN
cflux-a      -0.00059  -0.00059      0.01060      0.01060         O-      C-carb           O-
cflux-a      -0.00054  -0.00157     -0.01872      0.04419         O-      C-carb       N-carb
cflux-a      -0.00657   0.00470      0.17796     -0.15800        NOO         O-N          C3*
cflux-a      -0.01062   0.00655      0.41210     -0.16189        O-N         NOO          O=N
cflux-a       0.00367   0.00729     -0.28131      0.27407        O-N         C3*          C3*
cflux-a       0.00668   0.00712     -0.01174      0.10095        O-N         C3*           HC
cflux-a       0.21109   0.17669     -0.26344     -0.02973       N1No        N1Ni          car
cflux-a       0.00445   0.01660      0.30104      0.18144       N1Ni         car          car
cflux-a      -0.00006  -0.00039      0.00006     -0.00054       N1No        N1No          car
cflux-a      -0.00046   0.00060      0.08051      0.00025       N1No         car          car
cflux-a      -0.00284  -0.00045     -0.00226      0.03621        O=S         S=O          C3*
cflux-a      -0.02328  -0.02328      0.04563      0.04563        C3*         S=O          C3*
cflux-a      -0.01428  -0.01220     -0.07889      0.05439        S=O         C3*          C3*
cflux-a       0.01794  -0.00423     -0.00924     -0.01759        S=O         C3*           HC
cflux-a       0.00581   0.00073     -0.00379     -0.00307        O-S         SO3          O=S
cflux-a      -0.00287   0.00253     -0.08023      0.05404        O-S         SO3          C3*
cflux-a      -0.00650  -0.00650     -0.02457     -0.02457        O=S         SO3          O=S
cflux-a       0.00429   0.00606     -0.01419     -0.00010        O=S         SO3          C3*
cflux-a      -0.00260   0.00382     -0.08530     -0.01071        SO3         O-S           HO
cflux-a      -0.00393   0.00081     -0.14827      0.02639        SO3         C3*          C3*
cflux-a      -0.00073  -0.00030      0.00076     -0.00447        SO3         C3*           HC
cflux-a       0.00039   0.00039      0.05529      0.05529       O-S-        SO3-         O-S-
cflux-a       0.00368   0.00075     -0.04344      0.08781       O-S-        SO3-          C3*
cflux-a      -0.00385   0.00098      0.05260      0.02136       SO3-         C3*          C3*
cflux-a      -0.00432  -0.00030     -0.02398     -0.00053       SO3-         C3*           HC
cflux-a      -0.00042   0.00096     -0.02313     -0.02623        O-S      SO3ben          O=S
cflux-a      -0.00785   0.00442     -0.10929      0.12672        O-S      SO3ben          car
cflux-a       0.00002   0.00002     -0.06375     -0.06375        O=S      SO3ben          O=S
cflux-a       0.01952   0.00147     -0.10119      0.01011        O=S      SO3ben          car
cflux-a      -0.00127   0.00424     -0.06865     -0.02096     SO3ben         O-S           HO
cflux-a       0.00400   0.01911     -0.00315      0.14439     SO3ben         car          car
cflux-a       0.00009   0.00009      0.03246      0.03246       O-S-     SO3ben-         O-S-
cflux-a      -0.00019  -0.00332     -0.02976      0.12943       O-S-     SO3ben-          car
cflux-a      -0.00008  -0.00198      0.06479      0.15596    SO3ben-         car          car
cflux-a       0.00632  -0.00085     -0.00575      0.08427      O-est        CO=O          C3*
cflux-a       0.00493   0.00086     -0.01861      0.01449     OS-est         SO3          O=S
cflux-a      -0.00169   0.00414     -0.12884      0.00186     OS-est         SO3          C3*
cflux-a      -0.00577   0.00041     -0.11559     -0.02156        SO3      OS-est          C3*
cflux-a      -0.00092  -0.00469     -0.02947      0.05077     OS-est         C3*          C3*
cflux-a       0.00600   0.00036     -0.07295     -0.07914     OS-est         C3*           HC
cflux-a       0.00024  -0.00017      0.09813      0.00304        C3*       S-SCN        C-SCN
cflux-a       0.00012  -0.00127      0.01746      0.12935      S-SCN         C3*          C3*
cflux-a       0.00342   0.00244     -0.00014     -0.00051      S-SCN         C3*           HC
cflux-a      -0.00048   0.00051     -0.03142      0.03952      S-SCN       C-SCN        N-SCN
cflux-a       0.01220   0.00322      0.28516     -0.09962        car    S-SCNben        C-SCN
cflux-a      -0.00030  -0.00761      0.07410      0.07561   S-SCNben         car          car
cflux-a       0.00083   0.00483      0.02730      0.09948   S-SCNben       C-SCN        N-SCN
