     0.53217500     1.37916100    -2.83746100
     0.18624200     1.45271400    -2.83072400
     1.03533500     1.44760800    -2.64884300
     0.72147200     1.61188600    -2.64210700
     1.66945600     1.21162300    -2.43328000
     1.42804700     1.47136500    -2.42654300
     1.14521400     1.68527000    -2.41980700
     0.82963300     1.84702500    -2.41307100
    -1.96599300    -0.62926600    -2.32549800
     2.04800900     1.05887500    -2.18403500
     1.85199000     1.35465500    -2.17729800
     1.61209500     1.61611700    -2.17056200
     1.33431500     1.83692200    -2.16382500
     1.02552800     2.01176400    -2.15708900
    -2.15090600    -0.77833600    -2.05604400
     2.17307500     1.24229500    -1.90110800
     1.96634000     1.53088700    -1.89437100
     1.72023100     1.78673500    -1.88763500
     1.43992300     2.00458000    -1.88089900
     1.13127000     2.17998000    -1.87416200
     1.27626100     2.28923900    -1.57102600
     0.95016100     2.42985500    -1.56429000
     1.24162800    -2.70471900    -0.00819200
     2.30246900     1.22935700    -1.83542300
     2.10986100     1.52416600    -1.82761100
     1.83790200     1.74802000    -1.81979800
     2.40704100     1.62660900    -1.64792300
     2.16063000     1.88002700    -1.64011100
     1.86072000     2.06715300    -1.63229800
     1.52491400     2.17769200    -1.62448600
     2.43445400     1.99294300    -1.42136100
     2.15370300     2.20877100    -1.41354800
     1.83499700     2.36317600    -1.40573600
     1.49166500     2.45005300    -1.39792300
     1.13786200     2.46614300    -1.39011100
     2.52357200     2.22493700    -1.16354800
     2.23429600     2.42984500    -1.15573600
     1.91295700     2.57956200    -1.14792300
     1.57002000     2.66941900    -1.14011100
     1.21655100     2.69671000    -1.13229800
     2.78737500     2.24538400    -0.88229800
     2.51798600     2.47617400    -0.87448600
     2.21444200     2.65974600    -0.86667300
     1.88497800     2.79125800    -0.85886100
     1.53847500     2.86729000    -0.85104800
     1.18421300     2.88592500    -0.84323500
     2.78235700     2.46089900    -0.56979800
     2.49833100     2.67369400    -0.56198600
     2.18509300     2.84053700    -0.55417300
     1.85004100     2.95757100    -0.54636000
     1.50105200     3.02211900    -0.53854800
     2.82828100     2.56546100    -0.24167300
     2.54125800     2.77440000    -0.23386000
     2.22676500     2.93912600    -0.22604800
     1.89157800     3.05613500    -0.21823500
     1.54289800     3.12295800    -0.21042300
     2.70673700     2.73903400     0.10207700
     2.40315000     2.92326500     0.10989000
     2.07639100     3.06232100     0.11770200
     1.73314500     3.15337400     0.12551400
     2.74834700     2.72773700     0.44582700
     2.44722200     2.91611600     0.45364000
     2.12242000     3.05987800     0.46145200
     1.78050800     3.15611200     0.46926500
     2.41199600     2.89674400     0.79738900
     2.08528600     3.03630200     0.80520200
     1.74189500     3.12740400     0.81301500
     2.34906200     2.83840000     1.13332700
     2.01985000     2.97214200     1.14114000
     1.67439900     3.05540500     1.14895200
     2.31743000     2.71353700     1.45364000
     1.98877700     2.84886100     1.46145200
     1.64293800     2.93085000     1.46926500
     2.06589300     2.64147700     1.75832700
     1.72510600     2.74278100     1.76614000
     2.00722500     2.44018900     2.03176500
     1.66603900     2.54063000     2.03957700
     1.31200700     2.57470700     2.04738900
     1.92598800     2.20972700     2.27395200
     1.58348900     2.30638100     2.28176400
     1.22815500     2.32617600     2.28957700
     1.62287100     2.01782600     2.48489000
     1.26818000     2.05119500     2.49270200
     0.91720600     1.98994400     2.50051500
     0.59512600     1.83757700     2.50832700
     1.25493500     1.74912900     2.65676500
     0.90810600     1.66418300     2.66457700
     0.61169200     1.46495200     2.67239000
     0.40381100     1.17445000     2.68020200
     0.31315700     0.82884300     2.68801500
     1.04962100     1.37790200     2.78176500
     0.76558300     1.15768200     2.78957700
     0.63457700     0.82262300     2.79739000
     0.70287200     0.46898200     2.80520200
     0.96992600     0.86391800     2.85989000
     1.26243600    -2.62653000     0.48660300
     1.01577200    -2.88672800     0.82254100
     0.98015600    -2.89101100     1.16629000
     0.84430000    -2.90912900     1.50222800
     0.84673200    -2.77018700     1.83035300
     0.64070700    -2.72600200     2.13504100
     0.92014900    -2.50626900     2.14285300
     0.44219500    -2.61973900     2.41629100
     0.73099500    -2.41225000     2.42410300
     0.15718500    -2.50689500     2.66629100
     0.46432900    -2.32732700     2.67410300
     0.72798000    -2.08842000     2.68191600
     0.44375500     0.41647900     2.74441600
     0.13030400     0.58496900     2.75222800
    -1.95259100    -0.26971900     2.80691600
    -0.01408100    -2.29326000     2.88504100
     0.29758200    -2.12104700     2.89285300
     0.55813700    -1.87832600     2.90066600
     0.75143100    -1.57924300     2.90847800
     0.67798000    -0.21299600     2.93972800
     0.45081600     0.06136200     2.94754100
     0.16084400     0.26825900     2.95535300
    -0.17281300     0.39306800     2.96316600
    -0.52750400     0.42643700     2.97097800
    -1.46995100    -0.02040800     2.99441600
    -1.66608800    -0.31792400     3.00222800
    -0.21688900    -2.05715600     3.06472800
     0.10369200    -1.90091400     3.07254100
     0.36203700    -1.65500700     3.08035300
     0.53266200    -1.34175200     3.08816600
     0.59766000    -0.99096900     3.09597800
     0.54901700    -0.63750000     3.10379100
     0.39015800    -0.31796200     3.11160300
     0.13642100    -0.06697100     3.11941600
    -0.18571500     0.08680400     3.12722800
    -0.54074900     0.12437100     3.13504100
    -0.88757800     0.03942500     3.14285300
    -1.18399200    -0.15980600     3.15066600
    -1.39187300    -0.45030800     3.15847800
    -1.48252700    -0.79591500     3.16629100
    -0.29783500    -1.75618800     3.20535300
     0.01144800    -1.57602200     3.21316600
     0.21870200    -1.28402000     3.22097800
     0.28263800    -0.93153400     3.22879100
     0.18662400    -0.58621700     3.23660300
    -0.05409800    -0.32039600     3.24441600
    -0.39060700    -0.19576600     3.25222800
    -0.74606300    -0.24685600     3.26004100
    -1.03010100    -0.46707600     3.26785300
    -1.16110700    -0.80213500     3.27566600
    -1.09281200    -1.15577600     3.28347800
    -0.83837000    -1.41139700     3.29129100
