
Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 07:18:25 2021
Timers Off: Fri Nov  5 08:35:59 2021

Wall Time:     4654.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JKGrad: Amn                       :    988.933u     59.083s    628.846w     28 calls
| JKGrad: Awmn                      :   1159.633u     48.267s    724.880w     28 calls
| JKGrad: AB                        :    530.333u      9.783s    324.096w     28 calls
| JKGrad: UV                        :    190.600u      6.950s    118.515w     28 calls
| JKGrad: ABx                       :     49.517u      1.167s     30.413w     28 calls
| JKGrad: Amnx                      :   7892.667u    140.067s   4820.562w     28 calls
Grad: XC                            :    673.767u      5.550s    407.614w     28 calls
| Properties                        :    321.250u      2.733s    194.412w 159641 calls
| Functional                        :     73.133u      0.517s     44.559w 159641 calls
| V_xc gradient                     :    276.183u      2.150s    166.845w 159641 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sat Nov  6 02:18:11 2021
Timers Off: Sat Nov  6 07:01:46 2021

Wall Time:    17014.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    544.200u      2.167s    327.922w     24 calls
JK: (A|mn)                          :   1497.400u      8.583s    903.631w     24 calls
JK: (A|Q)^-1/2                      :    299.417u      2.167s    180.938w     24 calls
JK: (Q|mn)                          :    604.033u     11.817s    369.538w     24 calls
JK: (A|mn)^L                        :    440.583u      1.583s    265.297w     24 calls
JK: (A|Q)^-1                        :    296.250u      1.183s    178.406w     24 calls
JK: (Q|mn)^L                        :    602.100u      9.983s    367.314w     24 calls
JK: (A|mn)^R                        :    531.917u      3.350s    321.151w     24 calls
HF: Form core H                     :      0.067u      0.117s      0.874w     24 calls
HF: Form S/X                        :      1.583u      0.117s      1.007w     24 calls
HF: Guess                           :      0.850u      0.033s      0.515w     24 calls
SAD Guess                           :      0.750u      0.000s      0.457w      1 calls
HF: Form G                          :  12210.367u    485.383s   7618.289w    295 calls
RV: Form V                          :   3413.967u    168.600s   2149.719w    295 calls
Properties                          :   1513.917u    108.067s    977.795w 1819714 calls
Functional                          :    807.900u     36.117s    506.445w 1819714 calls
V_xc                                :   1412.733u     25.267s    861.489w 1682788 calls
JK: D                               :      0.333u      0.017s      0.253w    295 calls
JK: USO2AO                          :      0.217u      0.067s      0.125w    295 calls
JK: JK                              :   8795.300u    316.533s   5467.823w    295 calls
JK: J                               :     66.283u     24.917s     54.634w    295 calls
JK: J1                              :     40.117u     24.750s     38.925w    295 calls
JK: J2                              :     25.933u      0.150s     15.543w    295 calls
JK: K                               :   3402.067u     19.417s   2053.259w    295 calls
JK: K1                              :   2721.067u     14.467s   1641.702w    295 calls
JK: K2                              :    680.883u      4.933s    411.505w    295 calls
JK: wK                              :   5246.133u     81.850s   3197.171w    885 calls
JK: wK1                             :   4554.983u     75.533s   2778.787w   1770 calls
JK: wK2                             :    690.900u      6.300s    418.275w    885 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    295 calls
HF: Form F                          :      0.200u      0.150s      0.149w    295 calls
HF: Form D                          :      0.267u      0.000s      0.222w    295 calls
HF: DIIS                            :      7.233u      1.517s      5.266w    294 calls
DIISManager::add_entry              :      0.133u      0.417s      0.455w    271 calls
DIISManager::extrapolate            :      0.600u      0.750s      0.863w    271 calls
bMatrix setup                       :      0.217u      0.450s      0.391w    271 calls
bMatrix pseudoinverse               :      0.000u      0.050s      0.028w    271 calls
New vector                          :      0.383u      0.233s      0.440w    271 calls
HF: Form C                          :     18.367u      0.133s     11.204w    294 calls
Grad: V T Perturb                   :    113.650u      0.200s     68.271w     24 calls
Grad: S                             :      0.800u      0.000s      0.476w     24 calls
Grad: JK                            :   9498.067u    199.883s   5820.495w     24 calls
JKGrad: Amn                         :    847.067u     36.683s    530.328w     24 calls
JKGrad: Awmn                        :   1017.400u     40.550s    634.901w     24 calls
JKGrad: AB                          :    465.867u      7.783s    284.210w     24 calls
JKGrad: UV                          :    169.733u      5.550s    105.212w     24 calls
JKGrad: ABx                         :     42.533u      0.950s     26.080w     24 calls
JKGrad: Amnx                        :   6948.083u    106.733s   4233.257w     24 calls
Grad: XC                            :    598.367u      3.400s    361.147w     24 calls
V_xc gradient                       :    245.167u      1.183s    147.668w 136926 calls

--------------------------------------------------------------------------------------
V: Grid                             :    544.200u      2.167s    327.922w     24 calls
JK: (A|mn)                          :   1497.400u      8.583s    903.631w     24 calls
JK: (A|Q)^-1/2                      :    299.417u      2.167s    180.938w     24 calls
JK: (Q|mn)                          :    604.033u     11.817s    369.538w     24 calls
JK: (A|mn)^L                        :    440.583u      1.583s    265.297w     24 calls
JK: (A|Q)^-1                        :    296.250u      1.183s    178.406w     24 calls
JK: (Q|mn)^L                        :    602.100u      9.983s    367.314w     24 calls
JK: (A|mn)^R                        :    531.917u      3.350s    321.151w     24 calls
HF: Form core H                     :      0.067u      0.117s      0.874w     24 calls
HF: Form S/X                        :      1.583u      0.117s      1.007w     24 calls
HF: Guess                           :      0.850u      0.033s      0.515w     24 calls
| SAD Guess                         :      0.750u      0.000s      0.457w      1 calls
HF: Form G                          :  12210.367u    485.383s   7618.289w    295 calls
| RV: Form V                        :   3413.967u    168.600s   2149.719w    295 calls
| | Properties                      :   1226.217u    106.383s    804.413w 1682788 calls
| | Functional                      :    745.200u     35.683s    467.833w 1682788 calls
| | V_xc                            :   1412.733u     25.267s    861.489w 1682788 calls
| JK: D                             :      0.333u      0.017s      0.253w    295 calls
| JK: USO2AO                        :      0.217u      0.067s      0.125w    295 calls
| JK: JK                            :   8795.300u    316.533s   5467.823w    295 calls
| | JK: J                           :     66.283u     24.917s     54.634w    295 calls
| | | JK: J1                        :     40.117u     24.750s     38.925w    295 calls
| | | JK: J2                        :     25.933u      0.150s     15.543w    295 calls
| | JK: K                           :   3402.067u     19.417s   2053.259w    295 calls
| | | JK: K1                        :   2721.067u     14.467s   1641.702w    295 calls
| | | JK: K2                        :    680.883u      4.933s    411.505w    295 calls
| | JK: wK                          :   5246.133u     81.850s   3197.171w    885 calls
| | | JK: wK1                       :   4554.983u     75.533s   2778.787w   1770 calls
| | | JK: wK2                       :    690.900u      6.300s    418.275w    885 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    295 calls
HF: Form F                          :      0.200u      0.150s      0.149w    295 calls
HF: Form D                          :      0.267u      0.000s      0.222w    295 calls
HF: DIIS                            :      7.233u      1.517s      5.266w    294 calls
| DIISManager::add_entry            :      0.133u      0.417s      0.455w    271 calls
| DIISManager::extrapolate          :      0.600u      0.750s      0.863w    271 calls
| | bMatrix setup                   :      0.217u      0.450s      0.391w    271 calls
| | bMatrix pseudoinverse           :      0.000u      0.050s      0.028w    271 calls
| | New vector                      :      0.383u      0.233s      0.440w    271 calls
HF: Form C                          :     18.367u      0.133s     11.204w    294 calls
Grad: V T Perturb                   :    113.650u      0.200s     68.271w     24 calls
Grad: S                             :      0.800u      0.000s      0.476w     24 calls
Grad: JK                            :   9498.067u    199.883s   5820.495w     24 calls
| JKGrad: Amn                       :    847.067u     36.683s    530.328w     24 calls
| JKGrad: Awmn                      :   1017.400u     40.550s    634.901w     24 calls
| JKGrad: AB                        :    465.867u      7.783s    284.210w     24 calls
| JKGrad: UV                        :    169.733u      5.550s    105.212w     24 calls
| JKGrad: ABx                       :     42.533u      0.950s     26.080w     24 calls
| JKGrad: Amnx                      :   6948.083u    106.733s   4233.257w     24 calls
Grad: XC                            :    598.367u      3.400s    361.147w     24 calls
| Properties                        :    287.700u      1.683s    173.382w 136926 calls
| Functional                        :     62.700u      0.433s     38.612w 136926 calls
| V_xc gradient                     :    245.167u      1.183s    147.668w 136926 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sat Nov  6 07:01:47 2021
Timers Off: Sat Nov  6 09:14:05 2021

Wall Time:     7937.41 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    252.250u      1.017s    151.974w     11 calls
JK: (A|mn)                          :    675.983u      3.167s    407.533w     11 calls
JK: (A|Q)^-1/2                      :    134.233u      0.783s     81.053w     11 calls
JK: (Q|mn)                          :    280.283u      4.833s    171.095w     11 calls
JK: (A|mn)^L                        :    204.117u      0.883s    123.023w     11 calls
JK: (A|Q)^-1                        :    140.683u      0.600s     84.776w     11 calls
JK: (Q|mn)^L                        :    279.200u      4.167s    170.040w     11 calls
JK: (A|mn)^R                        :    242.200u      1.200s    146.043w     11 calls
HF: Form core H                     :      0.050u      0.017s      0.379w     11 calls
HF: Form S/X                        :      0.650u      0.050s      0.431w     11 calls
HF: Guess                           :      0.833u      0.017s      0.495w     11 calls
SAD Guess                           :      0.767u      0.017s      0.463w      1 calls
HF: Form G                          :   5858.800u    214.617s   3644.538w    141 calls
RV: Form V                          :   1645.467u     72.033s   1030.568w    141 calls
Properties                          :    712.400u     49.067s    459.120w 868410 calls
Functional                          :    394.883u     14.167s    244.946w 868410 calls
V_xc                                :    686.167u      9.383s    417.162w 805559 calls
JK: D                               :      0.200u      0.017s      0.119w    141 calls
JK: USO2AO                          :      0.000u      0.000s      0.059w    141 calls
JK: JK                              :   4212.933u    142.517s   2613.632w    141 calls
JK: J                               :     30.233u     10.600s     24.599w    141 calls
JK: J1                              :     17.717u     10.483s     17.010w    141 calls
JK: J2                              :     12.433u      0.117s      7.511w    141 calls
JK: K                               :   1625.583u      5.317s    978.595w    141 calls
JK: K1                              :   1296.317u      3.983s    780.242w    141 calls
JK: K2                              :    329.233u      1.333s    198.330w    141 calls
JK: wK                              :   2517.867u     32.733s   1530.511w    423 calls
JK: wK1                             :   2185.467u     30.200s   1329.559w    846 calls
JK: wK2                             :    332.317u      2.533s    200.904w    423 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    141 calls
HF: Form F                          :      0.033u      0.033s      0.066w    141 calls
HF: Form D                          :      0.200u      0.000s      0.107w    141 calls
HF: DIIS                            :      3.383u      0.817s      2.501w    140 calls
DIISManager::add_entry              :      0.017u      0.233s      0.189w    130 calls
DIISManager::extrapolate            :      0.267u      0.483s      0.428w    130 calls
bMatrix setup                       :      0.100u      0.267s      0.196w    130 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.012w    130 calls
New vector                          :      0.150u      0.217s      0.217w    130 calls
HF: Form C                          :      8.883u      0.083s      5.358w    140 calls
Grad: V T Perturb                   :     54.083u      0.050s     32.478w     11 calls
Grad: S                             :      0.350u      0.000s      0.223w     11 calls
Grad: JK                            :   4341.017u     72.333s   2648.753w     11 calls
JKGrad: Amn                         :    383.117u     13.317s    237.900w     11 calls
JKGrad: Awmn                        :    461.417u     10.467s    283.150w     11 calls
JKGrad: AB                          :    209.467u      3.500s    127.793w     11 calls
JKGrad: UV                          :     76.567u      2.500s     47.436w     11 calls
JKGrad: ABx                         :     19.150u      0.400s     11.722w     11 calls
JKGrad: Amnx                        :   3187.933u     41.350s   1937.782w     11 calls
Grad: XC                            :    279.383u      1.733s    168.690w     11 calls
V_xc gradient                       :    114.333u      0.683s     69.754w  62851 calls

--------------------------------------------------------------------------------------
V: Grid                             :    252.250u      1.017s    151.974w     11 calls
JK: (A|mn)                          :    675.983u      3.167s    407.533w     11 calls
JK: (A|Q)^-1/2                      :    134.233u      0.783s     81.053w     11 calls
JK: (Q|mn)                          :    280.283u      4.833s    171.095w     11 calls
JK: (A|mn)^L                        :    204.117u      0.883s    123.023w     11 calls
JK: (A|Q)^-1                        :    140.683u      0.600s     84.776w     11 calls
JK: (Q|mn)^L                        :    279.200u      4.167s    170.040w     11 calls
JK: (A|mn)^R                        :    242.200u      1.200s    146.043w     11 calls
HF: Form core H                     :      0.050u      0.017s      0.379w     11 calls
HF: Form S/X                        :      0.650u      0.050s      0.431w     11 calls
HF: Guess                           :      0.833u      0.017s      0.495w     11 calls
| SAD Guess                         :      0.767u      0.017s      0.463w      1 calls
HF: Form G                          :   5858.800u    214.617s   3644.538w    141 calls
| RV: Form V                        :   1645.467u     72.033s   1030.568w    141 calls
| | Properties                      :    579.017u     48.250s    379.152w 805559 calls
| | Functional                      :    364.750u     13.950s    226.667w 805559 calls
| | V_xc                            :    686.167u      9.383s    417.162w 805559 calls
| JK: D                             :      0.200u      0.017s      0.119w    141 calls
| JK: USO2AO                        :      0.000u      0.000s      0.059w    141 calls
| JK: JK                            :   4212.933u    142.517s   2613.632w    141 calls
| | JK: J                           :     30.233u     10.600s     24.599w    141 calls
| | | JK: J1                        :     17.717u     10.483s     17.010w    141 calls
| | | JK: J2                        :     12.433u      0.117s      7.511w    141 calls
| | JK: K                           :   1625.583u      5.317s    978.595w    141 calls
| | | JK: K1                        :   1296.317u      3.983s    780.242w    141 calls
| | | JK: K2                        :    329.233u      1.333s    198.330w    141 calls
| | JK: wK                          :   2517.867u     32.733s   1530.511w    423 calls
| | | JK: wK1                       :   2185.467u     30.200s   1329.559w    846 calls
| | | JK: wK2                       :    332.317u      2.533s    200.904w    423 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w    141 calls
HF: Form F                          :      0.033u      0.033s      0.066w    141 calls
HF: Form D                          :      0.200u      0.000s      0.107w    141 calls
HF: DIIS                            :      3.383u      0.817s      2.501w    140 calls
| DIISManager::add_entry            :      0.017u      0.233s      0.189w    130 calls
| DIISManager::extrapolate          :      0.267u      0.483s      0.428w    130 calls
| | bMatrix setup                   :      0.100u      0.267s      0.196w    130 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.012w    130 calls
| | New vector                      :      0.150u      0.217s      0.217w    130 calls
HF: Form C                          :      8.883u      0.083s      5.358w    140 calls
Grad: V T Perturb                   :     54.083u      0.050s     32.478w     11 calls
Grad: S                             :      0.350u      0.000s      0.223w     11 calls
Grad: JK                            :   4341.017u     72.333s   2648.753w     11 calls
| JKGrad: Amn                       :    383.117u     13.317s    237.900w     11 calls
| JKGrad: Awmn                      :    461.417u     10.467s    283.150w     11 calls
| JKGrad: AB                        :    209.467u      3.500s    127.793w     11 calls
| JKGrad: UV                        :     76.567u      2.500s     47.436w     11 calls
| JKGrad: ABx                       :     19.150u      0.400s     11.722w     11 calls
| JKGrad: Amnx                      :   3187.933u     41.350s   1937.782w     11 calls
Grad: XC                            :    279.383u      1.733s    168.690w     11 calls
| Properties                        :    133.383u      0.817s     79.968w  62851 calls
| Functional                        :     30.133u      0.217s     18.279w  62851 calls
| V_xc gradient                     :    114.333u      0.683s     69.754w  62851 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sat Nov  6 09:14:06 2021
Timers Off: Sat Nov  6 11:42:34 2021

Wall Time:     8908.26 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    279.900u      0.733s    168.406w     12 calls
JK: (A|mn)                          :    749.167u      4.100s    451.959w     12 calls
JK: (A|Q)^-1/2                      :    154.033u      0.683s     92.810w     12 calls
JK: (Q|mn)                          :    307.883u      5.533s    188.054w     12 calls
JK: (A|mn)^L                        :    221.350u      0.800s    133.292w     12 calls
JK: (A|Q)^-1                        :    155.717u      0.717s     93.880w     12 calls
JK: (Q|mn)^L                        :    304.050u      4.767s    185.297w     12 calls
JK: (A|mn)^R                        :    272.433u      1.267s    164.219w     12 calls
HF: Form core H                     :      0.067u      0.067s      0.656w     12 calls
HF: Form S/X                        :      0.883u      0.017s      0.560w     12 calls
HF: Guess                           :      0.783u      0.033s      0.493w     12 calls
SAD Guess                           :      0.750u      0.017s      0.457w      1 calls
HF: Form G                          :   6679.750u    257.800s   4163.022w    161 calls
RV: Form V                          :   1862.383u     88.750s   1170.808w    161 calls
Properties                          :    806.300u     56.650s    520.455w 990328 calls
Functional                          :    446.950u     19.550s    278.132w 990328 calls
V_xc                                :    766.017u     12.900s    468.472w 921632 calls
JK: D                               :      0.183u      0.000s      0.138w    161 calls
JK: USO2AO                          :      0.083u      0.033s      0.064w    161 calls
JK: JK                              :   4816.733u    168.950s   2991.805w    161 calls
JK: J                               :     35.500u     14.017s     29.716w    161 calls
JK: J1                              :     21.450u     13.517s     21.013w    161 calls
JK: J2                              :     13.950u      0.500s      8.612w    161 calls
JK: K                               :   1859.200u      8.400s   1120.762w    161 calls
JK: K1                              :   1481.583u      6.850s    893.186w    161 calls
JK: K2                              :    377.600u      1.550s    227.548w    161 calls
JK: wK                              :   2877.200u     41.750s   1751.499w    483 calls
JK: wK1                             :   2491.967u     37.350s   1517.549w    966 calls
JK: wK2                             :    385.233u      4.400s    233.890w    483 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    161 calls
HF: Form F                          :      0.050u      0.083s      0.080w    161 calls
HF: Form D                          :      0.117u      0.000s      0.124w    161 calls
HF: DIIS                            :      3.983u      0.700s      2.961w    160 calls
DIISManager::add_entry              :      0.117u      0.100s      0.232w    149 calls
DIISManager::extrapolate            :      0.400u      0.483s      0.520w    149 calls
bMatrix setup                       :      0.100u      0.267s      0.238w    149 calls
bMatrix pseudoinverse               :      0.033u      0.017s      0.016w    149 calls
New vector                          :      0.267u      0.200s      0.264w    149 calls
HF: Form C                          :     10.317u      0.150s      6.238w    160 calls
Grad: V T Perturb                   :     57.250u      0.050s     34.396w     12 calls
Grad: S                             :      0.417u      0.000s      0.251w     12 calls
Grad: JK                            :   4792.317u     90.067s   2938.108w     12 calls
JKGrad: Amn                         :    427.083u     16.833s    266.426w     12 calls
JKGrad: Awmn                        :    511.900u     14.017s    315.549w     12 calls
JKGrad: AB                          :    236.500u      3.733s    144.179w     12 calls
JKGrad: UV                          :     82.650u      2.767s     51.247w     12 calls
JKGrad: ABx                         :     21.083u      0.383s     12.897w     12 calls
JKGrad: Amnx                        :   3509.183u     51.467s   2136.524w     12 calls
Grad: XC                            :    296.133u      1.583s    178.660w     12 calls
V_xc gradient                       :    121.733u      0.633s     72.960w  68696 calls

--------------------------------------------------------------------------------------
V: Grid                             :    279.900u      0.733s    168.406w     12 calls
JK: (A|mn)                          :    749.167u      4.100s    451.959w     12 calls
JK: (A|Q)^-1/2                      :    154.033u      0.683s     92.810w     12 calls
JK: (Q|mn)                          :    307.883u      5.533s    188.054w     12 calls
JK: (A|mn)^L                        :    221.350u      0.800s    133.292w     12 calls
JK: (A|Q)^-1                        :    155.717u      0.717s     93.880w     12 calls
JK: (Q|mn)^L                        :    304.050u      4.767s    185.297w     12 calls
JK: (A|mn)^R                        :    272.433u      1.267s    164.219w     12 calls
HF: Form core H                     :      0.067u      0.067s      0.656w     12 calls
HF: Form S/X                        :      0.883u      0.017s      0.560w     12 calls
HF: Guess                           :      0.783u      0.033s      0.493w     12 calls
| SAD Guess                         :      0.750u      0.017s      0.457w      1 calls
HF: Form G                          :   6679.750u    257.800s   4163.022w    161 calls
| RV: Form V                        :   1862.383u     88.750s   1170.808w    161 calls
| | Properties                      :    665.300u     55.967s    435.035w 921632 calls
| | Functional                      :    414.750u     19.350s    258.583w 921632 calls
| | V_xc                            :    766.017u     12.900s    468.472w 921632 calls
| JK: D                             :      0.183u      0.000s      0.138w    161 calls
| JK: USO2AO                        :      0.083u      0.033s      0.064w    161 calls
| JK: JK                            :   4816.733u    168.950s   2991.805w    161 calls
| | JK: J                           :     35.500u     14.017s     29.716w    161 calls
| | | JK: J1                        :     21.450u     13.517s     21.013w    161 calls
| | | JK: J2                        :     13.950u      0.500s      8.612w    161 calls
| | JK: K                           :   1859.200u      8.400s   1120.762w    161 calls
| | | JK: K1                        :   1481.583u      6.850s    893.186w    161 calls
| | | JK: K2                        :    377.600u      1.550s    227.548w    161 calls
| | JK: wK                          :   2877.200u     41.750s   1751.499w    483 calls
| | | JK: wK1                       :   2491.967u     37.350s   1517.549w    966 calls
| | | JK: wK2                       :    385.233u      4.400s    233.890w    483 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    161 calls
HF: Form F                          :      0.050u      0.083s      0.080w    161 calls
HF: Form D                          :      0.117u      0.000s      0.124w    161 calls
HF: DIIS                            :      3.983u      0.700s      2.961w    160 calls
| DIISManager::add_entry            :      0.117u      0.100s      0.232w    149 calls
| DIISManager::extrapolate          :      0.400u      0.483s      0.520w    149 calls
| | bMatrix setup                   :      0.100u      0.267s      0.238w    149 calls
| | bMatrix pseudoinverse           :      0.033u      0.017s      0.016w    149 calls
| | New vector                      :      0.267u      0.200s      0.264w    149 calls
HF: Form C                          :     10.317u      0.150s      6.238w    160 calls
Grad: V T Perturb                   :     57.250u      0.050s     34.396w     12 calls
Grad: S                             :      0.417u      0.000s      0.251w     12 calls
Grad: JK                            :   4792.317u     90.067s   2938.108w     12 calls
| JKGrad: Amn                       :    427.083u     16.833s    266.426w     12 calls
| JKGrad: Awmn                      :    511.900u     14.017s    315.549w     12 calls
| JKGrad: AB                        :    236.500u      3.733s    144.179w     12 calls
| JKGrad: UV                        :     82.650u      2.767s     51.247w     12 calls
| JKGrad: ABx                       :     21.083u      0.383s     12.897w     12 calls
| JKGrad: Amnx                      :   3509.183u     51.467s   2136.524w     12 calls
Grad: XC                            :    296.133u      1.583s    178.660w     12 calls
| Properties                        :    141.000u      0.683s     85.420w  68696 calls
| Functional                        :     32.200u      0.200s     19.549w  68696 calls
| V_xc gradient                     :    121.733u      0.633s     72.960w  68696 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sat Nov  6 11:42:35 2021
Timers Off: Sat Nov  6 16:57:54 2021

Wall Time:    18919.28 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    608.583u      1.700s    366.152w     27 calls
JK: (A|mn)                          :   1660.383u      5.867s    999.822w     27 calls
JK: (A|Q)^-1/2                      :    341.633u      1.967s    206.130w     27 calls
JK: (Q|mn)                          :    657.217u     10.050s    400.367w     27 calls
JK: (A|mn)^L                        :    466.483u      0.933s    280.524w     27 calls
JK: (A|Q)^-1                        :    339.500u      1.067s    204.329w     27 calls
JK: (Q|mn)^L                        :    650.217u      6.683s    394.169w     27 calls
JK: (A|mn)^R                        :    572.567u      2.850s    345.229w     27 calls
HF: Form core H                     :      0.150u      0.083s      4.286w     27 calls
HF: Form S/X                        :      1.767u      0.100s      1.142w     27 calls
HF: Guess                           :      0.883u      0.067s      0.532w     27 calls
SAD Guess                           :      0.783u      0.017s      0.470w      1 calls
HF: Form G                          :  13705.983u    447.683s   8493.040w    348 calls
RV: Form V                          :   3772.017u    153.017s   2355.481w    348 calls
Properties                          :   1599.100u     95.767s   1018.556w 2150499 calls
Functional                          :    964.783u     34.883s    599.781w 2150499 calls
V_xc                                :   1539.600u     23.000s    939.688w 1995650 calls
JK: D                               :      0.633u      0.033s      0.289w    348 calls
JK: USO2AO                          :      0.117u      0.017s      0.123w    348 calls
JK: JK                              :   9932.583u    294.450s   6136.775w    348 calls
JK: J                               :     68.533u     21.667s     54.107w    348 calls
JK: J1                              :     40.033u     21.650s     37.033w    348 calls
JK: J2                              :     28.200u      0.017s     16.899w    348 calls
JK: K                               :   3836.067u     10.050s   2307.917w    348 calls
JK: K1                              :   3025.617u      6.800s   1819.711w    348 calls
JK: K2                              :    810.367u      3.233s    488.157w    348 calls
JK: wK                              :   5933.500u     60.833s   3596.937w   1044 calls
JK: wK1                             :   5117.433u     56.600s   3104.792w   2088 calls
JK: wK2                             :    815.817u      4.233s    492.032w   1044 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    348 calls
HF: Form F                          :      0.167u      0.083s      0.151w    348 calls
HF: Form D                          :      0.583u      0.000s      0.262w    348 calls
HF: DIIS                            :      8.450u      1.750s      6.093w    347 calls
DIISManager::add_entry              :      0.167u      0.400s      0.466w    321 calls
DIISManager::extrapolate            :      0.750u      1.150s      1.031w    321 calls
bMatrix setup                       :      0.250u      0.583s      0.471w    321 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.030w    321 calls
New vector                          :      0.433u      0.567s      0.526w    321 calls
HF: Form C                          :     21.783u      0.200s     13.152w    347 calls
Grad: V T Perturb                   :    134.167u      0.017s     80.564w     27 calls
Grad: S                             :      0.900u      0.000s      0.545w     27 calls
Grad: JK                            :  10664.917u    206.117s   6524.290w     27 calls
JKGrad: Amn                         :    950.600u     40.583s    594.734w     27 calls
JKGrad: Awmn                        :   1142.683u     38.050s    708.547w     27 calls
JKGrad: AB                          :    522.467u      7.433s    317.997w     27 calls
JKGrad: UV                          :    183.933u      5.850s    113.861w     27 calls
JKGrad: ABx                         :     47.833u      0.967s     29.280w     27 calls
JKGrad: Amnx                        :   7808.983u    111.400s   4752.561w     27 calls
Grad: XC                            :    626.050u      3.450s    377.707w     27 calls
V_xc gradient                       :    255.933u      1.433s    154.387w 154849 calls

--------------------------------------------------------------------------------------
V: Grid                             :    608.583u      1.700s    366.152w     27 calls
JK: (A|mn)                          :   1660.383u      5.867s    999.822w     27 calls
JK: (A|Q)^-1/2                      :    341.633u      1.967s    206.130w     27 calls
JK: (Q|mn)                          :    657.217u     10.050s    400.367w     27 calls
JK: (A|mn)^L                        :    466.483u      0.933s    280.524w     27 calls
JK: (A|Q)^-1                        :    339.500u      1.067s    204.329w     27 calls
JK: (Q|mn)^L                        :    650.217u      6.683s    394.169w     27 calls
JK: (A|mn)^R                        :    572.567u      2.850s    345.229w     27 calls
HF: Form core H                     :      0.150u      0.083s      4.286w     27 calls
HF: Form S/X                        :      1.767u      0.100s      1.142w     27 calls
HF: Guess                           :      0.883u      0.067s      0.532w     27 calls
| SAD Guess                         :      0.783u      0.017s      0.470w      1 calls
HF: Form G                          :  13705.983u    447.683s   8493.040w    348 calls
| RV: Form V                        :   3772.017u    153.017s   2355.481w    348 calls
| | Properties                      :   1303.817u     94.250s    840.785w 1995650 calls
| | Functional                      :    892.917u     34.533s    555.899w 1995650 calls
| | V_xc                            :   1539.600u     23.000s    939.688w 1995650 calls
| JK: D                             :      0.633u      0.033s      0.289w    348 calls
| JK: USO2AO                        :      0.117u      0.017s      0.123w    348 calls
| JK: JK                            :   9932.583u    294.450s   6136.775w    348 calls
| | JK: J                           :     68.533u     21.667s     54.107w    348 calls
| | | JK: J1                        :     40.033u     21.650s     37.033w    348 calls
| | | JK: J2                        :     28.200u      0.017s     16.899w    348 calls
| | JK: K                           :   3836.067u     10.050s   2307.917w    348 calls
| | | JK: K1                        :   3025.617u      6.800s   1819.711w    348 calls
| | | JK: K2                        :    810.367u      3.233s    488.157w    348 calls
| | JK: wK                          :   5933.500u     60.833s   3596.937w   1044 calls
| | | JK: wK1                       :   5117.433u     56.600s   3104.792w   2088 calls
| | | JK: wK2                       :    815.817u      4.233s    492.032w   1044 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    348 calls
HF: Form F                          :      0.167u      0.083s      0.151w    348 calls
HF: Form D                          :      0.583u      0.000s      0.262w    348 calls
HF: DIIS                            :      8.450u      1.750s      6.093w    347 calls
| DIISManager::add_entry            :      0.167u      0.400s      0.466w    321 calls
| DIISManager::extrapolate          :      0.750u      1.150s      1.031w    321 calls
| | bMatrix setup                   :      0.250u      0.583s      0.471w    321 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.030w    321 calls
| | New vector                      :      0.433u      0.567s      0.526w    321 calls
HF: Form C                          :     21.783u      0.200s     13.152w    347 calls
Grad: V T Perturb                   :    134.167u      0.017s     80.564w     27 calls
Grad: S                             :      0.900u      0.000s      0.545w     27 calls
Grad: JK                            :  10664.917u    206.117s   6524.290w     27 calls
| JKGrad: Amn                       :    950.600u     40.583s    594.734w     27 calls
| JKGrad: Awmn                      :   1142.683u     38.050s    708.547w     27 calls
| JKGrad: AB                        :    522.467u      7.433s    317.997w     27 calls
| JKGrad: UV                        :    183.933u      5.850s    113.861w     27 calls
| JKGrad: ABx                       :     47.833u      0.967s     29.280w     27 calls
| JKGrad: Amnx                      :   7808.983u    111.400s   4752.561w     27 calls
Grad: XC                            :    626.050u      3.450s    377.707w     27 calls
